ID	Line	BookNum	Book	Chapter	Verse	WordNum	WordOpen	Word	WordClose	NormWordOpen	NormWord	NormWordClose	LcWordOpen	LcWord	LcWordClose	NoDiaWordOpen	NoDiaWord	NoDiaWordClose	VarWordOpen	VarWord	VarWordClose	StrongOpen	Strong	StrongClose	RMACOpen	RMAC	RMACClose	LemmaOpen	Lemma	LemmaClose	LcLemmaOpen	LcLemma	LcLemmaClose	NoDiaLemmaOpen	NoDiaLemma	NoDiaLemmaClose	EnglishOpen	English	EnglishClose	EnglishPunc	WordPunc	WordDelimiter	EndOfLine	VarCodeClose	VarCode	VarCodeOpen
6147	343		Mat 	11	28	3		με			με			με			με						G3165			P-1AS			μέ						με											
6148	343		Mat 	11	28	4		άτεσ			πάντες			πάντες			παντες						G3956			A-NPM			πᾶς						πας											
6149	343		Mat 	11	28	5		ὁι			ὁι			ὁι			οι						G3588			T-NPM			ὁ						ο											
6150	343		Mat 	11	28	6		κοπιῶντε			κοπιῶντες			κοπιῶντες			κοπιωντες						G2872			V-PAP-NPM			κοπιάω						κοπιαω						,					
6151	343		Mat 	11	28	7					καὶ			καὶ			και						G2532			CONJ			καί						και											
6152	343		Mat 	11	28	8		εφορτισοι			πεφορτισμένοι			πεφορτισμένοι			πεφορτισμενοι						G5412			V-RPP-NPM			φορτίζω						φορτιζω						,					
6153	343		Mat 	11	28	9		κᾀγὼ			κᾀγὼ			κᾀγὼ			καγω						G2504			P-1NS-C			καγώ						καγω											
6154	343		Mat 	11	28	10		ἀναπάυσω			ἀναπάυσω			ἀναπάυσω			αναπαυσω						G373			V-FAI-1S			ἀναπαύω						αναπαυω											
6155	343		Mat 	11	28	11		ὑμᾶς			ὑμᾶς			ὑμᾶς			υμας						G5209			P-2AP			σύ						συ						.					
6156	344		Mat 	11	29	1		ἄρα			ἄρατε			ἄρατε			αρατε						G142			V-AAM-2P			αἴρω						αιρω											
6157	344		Mat 	11	29	2		ν			τὸν			τὸν			τον						G3588			T-ASM			ὁ						ο											
6158	344		Mat 	11	29	3		ζυγό			ζυγόν			ζυγόν			ζυγον						G2218			N-ASM			ζυγός						ζυγος											
6159	344		Mat 	11	29	4		μου			μου			μου			μου						G3450			P-1GS			ἐγώ						εγω											
6160	344		Mat 	11	29	5		ἐφʼ			ἐφ'			ἐφ'			εφ'						G1909			PREP			ἐπί						επι											
6161	344		Mat 	11	29	6		ὑμᾶς			ὑμᾶς			ὑμᾶς			υμας						G5209			P-2AP			σύ						συ											
6162	344		Mat 	11	29	7					καὶ			καὶ			και						G2532			CONJ			καί						και											
6163	344		Mat 	11	29	8		μάϑε			μάϑετε			μάϑετε			μαθετε						G3129			V-2AAM-2P			μανθάνω						μανθανω											
6164	344		Mat 	11	29	9		ἀϖʼ			ἀϖ'			ἀϖ'			απ						G575			PREP			ἀπό						απο											
6165	344		Mat 	11	29	10		ἐμοῦ			ἐμοῦ			ἐμοῦ			εμου						G1700			P-1GS			ἐγώ						εγω											
6166	344		Mat 	11	29	11		ὅτι			ὅτι			ὅτι			οτι						G3754			CONJ			ὅτι						οτι											
6167	344		Mat 	11	29	12		πρᾶός			πρᾶός			πρᾶός			πραος						G4235			N-NSM			πράος						πραος											
6168	344		Mat 	11	29	13		ἐιμι			ἐιμι			ἐιμι			ειμι						G1510			V-PXI-1S			εἰμί						ειμι						,					
6169	344		Mat 	11	29	14					καὶ			καὶ			και						G2532			CONJ			καί						και											
6170	344		Mat 	11	29	15		τανὸ			ταπεινὸς			ταπεινὸς			ταπεινος						G5011			A-NSM			ταπεινός						ταπεινος											
6171	344		Mat 	11	29	16		τῇ			τῇ			τῇ			τη						G3588			T-DSF			ὁ						ο											
6172	344		Mat 	11	29	17		καρδΐᾳ			καρδΐᾳ			καρδΐᾳ			καρδια						G2588			N-DSF			καρδία						καρδια						,					
6173	344		Mat 	11	29	18					καὶ			καὶ			και						G2532			CONJ			καί						και											
6174	344		Mat 	11	29	19		ἑυρήσετε			ἑυρήσετε			ἑυρήσετε			ευρησετε						G2147			V-FAI-2P			εὑρίσκω						ευρισκω											
6175	344		Mat 	11	29	20		ἀνάαυσι			ἀνάπαυσιν			ἀνάπαυσιν			αναπαυσιν						G372			N-ASF			ἀνάπαυσις						αναπαυσις											
6176	344		Mat 	11	29	21		τᾶις			τᾶις			τᾶις			ταις						G3588			T-DPF			ὁ						ο											
6177	344		Mat 	11	29	22		ψυχᾶις			ψυχᾶις			ψυχᾶις			ψυχαις						G5590			N-DPF			ψυχή						ψυχη											
6178	344		Mat 	11	29	23		ὑμῶ			ὑμῶν			ὑμῶν			υμων						G5216			P-2GP			σύ						συ						.					
6179	345		Mat 	11	30	1		ὁ			ὁ			ὁ			ο						G3588			T-NSM			ὁ						ο											
6180	345		Mat 	11	30	2					γὰρ			γὰρ			γαρ						G1063			CONJ			γάρ						γαρ											
6181	345		Mat 	11	30	3		ζυγός			ζυγός			ζυγός			ζυγος						G2218			N-NSM			ζυγός						ζυγος											
6182	345		Mat 	11	30	4		μου			μου			μου			μου						G3450			P-1GS			ἐγώ						εγω											
6183	345		Mat 	11	30	5		ηὸς			χρηστὸς			χρηστὸς			χρηστος						G5543			A-NSM			χρηστός						χρηστος						,					
6184	345		Mat 	11	30	6		ϗ			ϗ			ϗ			και						G2532			CONJ			καί						και											
6185	345		Mat 	11	30	7					τὸ			τὸ			το						G3588			T-NSN			ὁ						ο											
6186	345		Mat 	11	30	8		φορτίο			φορτίον			φορτίον			φορτιον						G5413			N-NSN			φορτίον						φορτιον											
6187	345		Mat 	11	30	9		μου			μου			μου			μου						G3450			P-1GS			ἐγώ						εγω											
6188	345		Mat 	11	30	10		ἐλαφρό			ἐλαφρόν			ἐλαφρόν			ελαφρον						G1645			A-NSN			ἐλαφρός						ελαφρος											
6189	345		Mat 	11	30	11		ἐι			ἐστιν			ἐστιν			εστιν						G2076			V-PXI-3S			εἰμί						ειμι						.					
6190	346		Mat 	12	1	1		Ε			Εν			εν			εν						G1722			PREP			ἔν						εν											
6191	346		Mat 	12	1	2		ἐκείνῳ			ἐκείνῳ			ἐκείνῳ			εκεινω						G1565			D-DSM			ἐκεῖνος						εκεινος											
6192	346		Mat 	12	1	3		ῷ			τῷ			τῷ			τω						G3588			T-DSM			ὁ						ο											
6193	346		Mat 	12	1	4		καιρῷ			καιρῷ			καιρῷ			καιρω						G2540			N-DSM			καιρός						καιρος						,					
6194	346		Mat 	12	1	5		ἐορέυθη			ἐπορέυθη			ἐπορέυθη			επορευθη						G4198			V-AOI-3S			πορεύομαι						πορευομαι											
6195	346		Mat 	12	1	6		ὁ			ὁ			ὁ			ο						G3588			T-NSM			ὁ						ο											
6196	346		Mat 	12	1	7		ΙΗΣΟΥΣ			ΙΗΣΟΥΣ			ιησους			ιησους						G2424			N-NSM			Ἰησοῦς						ιησους											
6197	346		Mat 	12	1	8		ῖς			τοῖς			τοῖς			τοις						G3588			T-DPN			ὁ						ο											
6198	346		Mat 	12	1	9		σάϐϐασιν			σάϐϐασιν			σάϐϐασιν			σαββασιν						G4521			N-DPN			σάββατον						σαββατον											
6199	346		Mat 	12	1	10		διὰ			διὰ			διὰ			δια						G1223			PREP			διά						δια											
6200	346		Mat 	12	1	11					τῶν			τῶν			των						G3588			T-GPM			ὁ						ο											
6201	346		Mat 	12	1	12		ορίμω			σπορίμων			σπορίμων			σποριμων						G4702			A-GPM			σπόριμος						σποριμος						.					
6202	346		Mat 	12	1	13		ὁι			ὁι			ὁι			οι						G3588			T-NPM			ὁ						ο											
6203	346		Mat 	12	1	14					δὲ			δὲ			δε						G1161			CONJ			δέ						δε											
6204	346		Mat 	12	1	15		μαθηταὶ			μαθηταὶ			μαθηταὶ			μαθηται						G3101			N-NPM			μαθητής						μαθητης											
6205	346		Mat 	12	1	16		ἀυ			ἀυτοῦ			ἀυτοῦ			αυτου						G846			P-GSM			αὐτός						αυτος						,					
6206	346		Mat 	12	1	17		ὲπείνασ			ὲπείνασαν			ὲπείνασαν			επεινασαν						G3983			V-AAI-3P			πεινάω						πειναω						,					
6207	346		Mat 	12	1	18					καὶ			καὶ			και						G2532			CONJ			καί						και											
6208	346		Mat 	12	1	19		ἤρξαν			ἤρξαντο			ἤρξαντο			ηρξαντο						G756			V-ADI-3P			ἄρχομαι						αρχομαι											
6209	346		Mat 	12	1	20		ίλλν			τίλλειν			τίλλειν			τιλλειν						G5089			V-PAN			τίλλω						τιλλω											
6210	346		Mat 	12	1	21		άχυα			στάχυας			στάχυας			σταχυας						G4719			N-APM			στάχυς						σταχυς						,					
6211	346		Mat 	12	1	22					καὶ			καὶ			και						G2532			CONJ			καί						και											
6212	346		Mat 	12	1	23		ἐίν			ἐσθίειν			ἐσθίειν			εσθιειν						G2068			V-PAN			ἐσθίω						εσθιω						.					
6213	347		Mat 	12	2	1		ὁι			ὁι			ὁι			οι						G3739			R-ASN			ὅς						ος											
6214	347		Mat 	12	2	2					δὲ			δὲ			δε						G1161			CONJ			δέ						δε											
6215	347		Mat 	12	2	3		φαρισᾶιοι			φαρισᾶιοι			φαρισᾶιοι			φαρισαιοι						G5330			N-NPM			Φαρισαῖος						φαρισαιος											
6216	347		Mat 	12	2	4		ἰδόνε			ἰδόντες			ἰδόντες			ιδοντες						G1492			V-2AAP-NPM			εἴδω						ειδω											
6217	347		Mat 	12	2	5		ιπο			ιπον			ιπον			ειπον						G2036			V-2AAI-3P			ἔπω						επω											
6218	347		Mat 	12	2	6		ἀυῷ			ἀυτῷ			ἀυτῷ			αυτω						G846			P-DSM			αὐτός						αυτος						.					
6219	347		Mat 	12	2	7		ἰδοὺ			ἰδοὺ			ἰδοὺ			ιδου						G2400			V-2AAM-2S			ἰδού						ιδου											
6220	347		Mat 	12	2	8		ὁι			ὁι			ὁι			οι						G3739			R-ASN			ὅς						ος											
6221	347		Mat 	12	2	9		μαηταί			μαθηταί			μαθηταί			μαθηται						G3101			N-NPM			μαθητής						μαθητης											
6222	347		Mat 	12	2	10		σου			σου			σου			σου						G4675			P-2GS			σύ						συ											
6223	347		Mat 	12	2	11		ποιοῦσι			ποιοῦσιν			ποιοῦσιν			ποιουσιν						G4160			V-PAI-3P			ποιέω						ποιεω											
6224	347		Mat 	12	2	12		ὃ			ὃ			ὃ			ο						G3739			R-ASN			ὅς						ος											
6225	347		Mat 	12	2	13		ὀυκ			ὀυκ			ὀυκ			ουκ						G3756			PRT-N			οὐ						ου											
6226	347		Mat 	12	2	14		ἔξ			ἔξεστιν			ἔξεστιν			εξεστιν						G1832			V-PQI-3S			ἔξεστι						εξεστι											
6227	347		Mat 	12	2	15		οι			ποιεῖν			ποιεῖν			ποιειν						G4160			V-PAN			ποιέω						ποιεω											
6228	347		Mat 	12	2	16					ἐν			ἐν			εν						G1722			PREP			ἔν						εν											
6229	347		Mat 	12	2	17		σαββάτῳ			σαββάτῳ			σαββάτῳ			σαββατω						G4521			N-DSN			σάββατον						σαββατον						.					
6230	348		Mat 	12	3	1		ὁ			ὁ			ὁ			ο						G3588			T-NSM			ὁ						ο											
6231	348		Mat 	12	3	2					δὲ			δὲ			δε						G1161			CONJ			δέ						δε											
6232	348		Mat 	12	3	3		ιϖε			ιϖεν			ιϖεν			ειπεν						G2036			V-2AAI-3S			ἔπω						επω											
6233	348		Mat 	12	3	4		ᾶυοῖσ			ᾶυτοῖς			ᾶυτοῖς			αυτοις						G846			P-DPM			αὐτός						αυτος						.					
6234	348		Mat 	12	3	5		ὀυκ			ὀυκ			ὀυκ			ουκ						G3756			PRT-N			οὐ						ου											
6235	348		Mat 	12	3	6		ἀνένω			ἀνέγνωτε			ἀνέγνωτε			ανεγνωτε						G314			V-2AAI-2P			ἀναγινώσκω						αναγινωσκω						,					
6236	348		Mat 	12	3	7		τΐ			τΐ			τΐ			τι						G5101			I-ASN			τίς						τις											
6237	348		Mat 	12	3	8		ἐϖοίησεν			ἐϖοίησεν			ἐϖοίησεν			εποιησεν						G4160			V-AAI-3S			ποιέω						ποιεω											
6238	348		Mat 	12	3	9		δαβὶδ			δαβὶδ			δαβὶδ			δαβιδ						G1138			N-PRI			Δαβίδ						δαβιδ						,					
6239	348		Mat 	12	3	10		ὅ			ὅτε			ὅτε			οτε						G3753			ADV			ὅτε						οτε											
6240	348		Mat 	12	3	11		ἐϖείνασε			ἐϖείνασεν			ἐϖείνασεν			επεινασεν						G3983			V-AAI-3S			πεινάω						πειναω											
6241	348		Mat 	12	3	12					καὶ			καὶ			και						G2532			CONJ			καί						και											
6242	348		Mat 	12	3	13		ὁι			ὁι			ὁι			οι						G3588			T-NPM			ὁ						ο											
6243	348		Mat 	12	3	14		μετʼ			μετ'			μετ'			μετ						G3326			PREP			μετά						μετα											
6244	348		Mat 	12	3	15		ἀυ			ἀυτοῦ			ἀυτοῦ			αυτου						G846			P-GSM			αὐτός						αυτος						,					
6245	349		Mat 	12	4	1		ϖῶ			ϖῶς			ϖῶς			πως						G4459			ADV			πῶς						πως											
6246	349		Mat 	12	4	2		ἐιςῆλθε			ἐισῆλθεν			ἐισῆλθεν			εισηλθεν						G1525			V-2AAI-3S			εἰσέρχομαι						εισερχομαι											
6247	349		Mat 	12	4	3		ἐις			ἐις			ἐις			εις						G1487			COND			εἰ						ει											
6248	349		Mat 	12	4	4		τὸ			τὸν			τὸν			τον						G3588			T-ASM			ὁ						ο											
6249	349		Mat 	12	4	5		ικο			ικον			ικον			οικον						G3624			N-ASM			οἶκος						οικος											
6250	349		Mat 	12	4	6					τοῦ			τοῦ			του						G3588			T-GSM			ὁ						ο											
6251	349		Mat 	12	4	7		θε			θεοῦ			θεοῦ			θεου						G2316			N-GSM			θεός						θεος						,					
6252	349		Mat 	12	4	8					καὶ			καὶ			και						G2532			CONJ			καί						και											
6253	349		Mat 	12	4	9		τοὺς			τοὺς			τοὺς			τους						G3588			T-APM			ὁ						ο											
6254	349		Mat 	12	4	10		ἄρτς			ἄρτους			ἄρτους			αρτους						G740			N-APM			ἄρτος						αρτος											
6255	349		Mat 	12	4	11					τῆς			τῆς			της						G3588			T-GSF			ὁ						ο											
6256	349		Mat 	12	4	12		οθέσεως			προθέσεως			προθέσεως			προθεσεως						G4286			N-GSF			πρόθεσις						προθεσις											
6257	349		Mat 	12	4	13		ἔφαγε			ἔφαγεν			ἔφαγεν			εφαγεν						G5315			V-2AAI-3S			φάγω						φαγω						,					
6258	349		Mat 	12	4	14		ὃυς			ὃυς			ὃυς			ους						G3739			R-APM			ὅς						ος											
6259	349		Mat 	12	4	15		ὀυκ			ὀυκ			ὀυκ			ουκ						G3756			PRT-N			οὐ						ου											
6260	349		Mat 	12	4	16		ἐξὸν			ἐξὸν			ἐξὸν			εξον						G1832			V-PQP-NSN			ἔξεστι						εξεστι											
6261	349		Mat 	12	4	17		ἦ			ἦν			ἦν			ην						G2258			V-IXI-3S			εἰμί						ειμι											
6262	349		Mat 	12	4	18		ἀυτῷ			ἀυτῷ			ἀυτῷ			αυτω						G846			P-DSM			αὐτός						αυτος											
6263	349		Mat 	12	4	19		φαγ			φαγεῖν			φαγεῖν			φαγειν						G5315			V-2AAN			φάγω						φαγω						,					
6264	349		Mat 	12	4	20		ὀυ			ὀυδὲ			ὀυδὲ			ουδε						G3761			ADV			οὐδέ						ουδε											
6265	349		Mat 	12	4	21		τοῖς			τοῖς			τοῖς			τοις						G3588			T-DPM			ὁ						ο											
6266	349		Mat 	12	4	22		μεʼ			μετ'			μετ'			μετ						G3326			PREP			μετά						μετα											
6267	349		Mat 	12	4	23		ἀυ			ἀυτοῦ			ἀυτοῦ			αυτου						G846			P-GSM			αὐτός						αυτος						,					
6268	349		Mat 	12	4	24		ἐι			ἐι			ἐι			ει						G1487			COND			εἰ						ει											
6269	349		Mat 	12	4	25		μὴ			μὴ			μὴ			μη						G3361			PRT-N			μή						μη											
6270	349		Mat 	12	4	26		οῖς			τοῖς			τοῖς			τοις						G3588			T-DPM			ὁ						ο											
6271	349		Mat 	12	4	27		ἱερεῦσιν			ἱερεῦσιν			ἱερεῦσιν			ιερευσιν						G2409			N-DPM			ἱερεύς						ιερευς											
6272	349		Mat 	12	4	28		μόνοις			μόνοις			μόνοις			μονοις						G3441			A-DPM			μόνος						μονος						.					
6273	350		Mat 	12	5	1		ἢ			ἢ			ἢ			η						G2228			PRT			ἤ						η											
6274	350		Mat 	12	5	2		ὀυκ			ὀυκ			ὀυκ			ουκ						G3756			PRT-N			οὐ						ου											
6275	350		Mat 	12	5	3		ἀέγνω			ἀνέγνωτε			ἀνέγνωτε			ανεγνωτε						G314			V-2AAI-2P			ἀναγινώσκω						αναγινωσκω											
6276	350		Mat 	12	5	4					ἐν			ἐν			εν						G1722			PREP			ἔν						εν											
6277	350		Mat 	12	5	5					τῷ			τῷ			τω						G3588			T-DSN			ὁ						ο											
6278	350		Mat 	12	5	6		νόμῳ			νόμῳ			νόμῳ			νομω						G3551			N-DSM			νόμος						νομος											
6279	350		Mat 	12	5	7		ὅτι			ὅτι			ὅτι			οτι						G3754			CONJ			ὅτι						οτι											
6280	350		Mat 	12	5	8		τοῖς			τοῖς			τοῖς			τοις						G3588			T-DPN			ὁ						ο											
6281	350		Mat 	12	5	9		σάϐϐασι			σάϐϐασιν			σάϐϐασιν			σαββασιν						G4521			N-DPN			σάββατον						σαββατον											
6282	350		Mat 	12	5	10		ἱερ἖ις			ἱερ἖ις			ἱερ἖ις			ιερεις						G2409			N-NPM			ἱερεύς						ιερευς											
6283	350		Mat 	12	5	11					ἐν			ἐν			εν						G1722			PREP			ἔν						εν											
6284	350		Mat 	12	5	12					τῷ			τῷ			τω						G3588			T-DSN			ὁ						ο											
6285	350		Mat 	12	5	13		ἱερῷ			ἱερῷ			ἱερῷ			ιερω						G2411			N-DSN			ἱερόν						ιερον											
6286	350		Mat 	12	5	14		ὸ			τὸ			τὸ			το						G3588			T-ASN			ὁ						ο											
6287	350		Mat 	12	5	15		σάϐϐατο			σάϐϐατον			σάϐϐατον			σαββατον						G4521			N-ASN			σάββατον						σαββατον											
6288	350		Mat 	12	5	16		βεβηλοῦσι			βεβηλοῦσιν			βεβηλοῦσιν			βεβηλουσιν						G953			V-PAI-3P			βεβηλόω						βεβηλοω						.					
6289	350		Mat 	12	5	17					καὶ			καὶ			και						G2532			CONJ			καί						και											
6290	350		Mat 	12	5	18		ἀνάιτιοί			ἀνάιτιοί			ἀνάιτιοί			αναιτιοι						G338			A-NPM			ἀναίτιος						αναιτιος											
6291	350		Mat 	12	5	19		ἐισι			ἐισιν			ἐισιν			εισιν						G1526			V-PXI-3P			εἰσί						εισι						;					
6292	351		Mat 	12	6	1		λέγω			λέγω			λέγω			λεγω						G3004			V-PAI-1S			λέγω						λεγω											
6293	351		Mat 	12	6	2					δὲ			δὲ			δε						G1161			CONJ			δέ						δε											
6294	351		Mat 	12	6	3		ὑμῖ			ὑμῖν			ὑμῖν			υμιν						G5213			P-2DP			σύ						συ						,					
6295	351		Mat 	12	6	4		ὅτι			ὅτι			ὅτι			οτι						G3754			CONJ			ὅτι						οτι											
6296	351		Mat 	12	6	5					τοῦ			τοῦ			του						G3588			T-GSN			ὁ						ο											
6297	351		Mat 	12	6	6		ἱεροῦ			ἱεροῦ			ἱεροῦ			ιερου						G2411			N-GSN			ἱερόν						ιερον											
6298	351		Mat 	12	6	7		μείζω			μείζων			μείζων			μειζων						G3187			A-NSM-C			μείζων						μειζων											
6299	351		Mat 	12	6	8		ἐι			ἐστιν			ἐστιν			εστιν						G2076			V-PXI-3S			εἰμί						ειμι											
6300	351		Mat 	12	6	9		ὧ			ὧδὲ			ὧδὲ			ωδε						G5602			ADV			ὧδε						ωδε											
6301	352		Mat 	12	7	1		ἐι			ἐι			ἐι			ει						G1487			COND			εἰ						ει											
6302	352		Mat 	12	7	2					δὲ			δὲ			δε						G1161			CONJ			δέ						δε											
6303	352		Mat 	12	7	3		ἐγνώκ			ἐγνώκειτε			ἐγνώκειτε			εγνωκειτε						G1097			V-LAI-2P			γινώσκω						γινωσκω						,					
6304	352		Mat 	12	7	4		τΐ			τΐ			τΐ			τι						G5101			I-NSN			τίς						τις											
6305	352		Mat 	12	7	5		ἐι			ἐστιν			ἐστιν			εστιν						G2076			V-PXI-3S			εἰμί						ειμι											
6306	352		Mat 	12	7	6		ἔλεοσ			ἔλεος			ἔλεος			ελεος			ελεος			G1656			N-NSM			ἔλεος																P-V--	
6307	352		Mat 	12	7	7		θέλω			θέλω			θέλω			θελω						G2309			V-PAI-1S			θέλω						θελω						,					
6308	352		Mat 	12	7	8					καὶ			καὶ			και						G2532			CONJ			καί						και											
6309	352		Mat 	12	7	9		ὀυ			ὀυ			ὀυ			ου						G3756			PRT-N			οὐ						ου											
6310	352		Mat 	12	7	10		θυσΐα			θυσΐαν			θυσΐαν			θυσιαν						G2378			N-ASF			θυσία						θυσια						,					
6311	352		Mat 	12	7	11		ὀυκ			ὀυκ			ὀυκ			ουκ						G3756			PRT-N			οὐ						ου											
6312	352		Mat 	12	7	12		ἂ			ἂν			ἂν			αν						G302			PRT			ἄν						αν											
6313	352		Mat 	12	7	13		κατεδικάσατε			κατεδικάσατε			κατεδικάσατε			κατεδικασατε						G2613			V-AAI-2P			καταδικάζω						καταδικαζω											
6314	352		Mat 	12	7	14		τού			τούς			τούς			τους						G3588			T-APM			ὁ						ο											
6315	352		Mat 	12	7	15		ἀναιτΐους			ἀναιτΐους			ἀναιτΐους			αναιτιους						G338			A-APM			ἀναίτιος						αναιτιος						.					
6316	353		Mat 	12	8	1		κύριος			κύριος			κύριος			κυριος						G2962			N-NSM			κύριος						κυριος											
6317	353		Mat 	12	8	2		γάρ			γάρ			γάρ			γαρ						G1063			CONJ			γάρ						γαρ											
6318	353		Mat 	12	8	3		ἐι			ἐστιν			ἐστιν			εστιν						G2076			V-PXI-3S			εἰμί						ειμι											
6319	353		Mat 	12	8	4					τοῦ			τοῦ			του						G3588			T-GSM			ὁ						ο											
6320	353		Mat 	12	8	5		σαϐϐάτου			σαϐϐάτου			σαϐϐάτου			σαββατου						G4521			N-GSN			σάββατον						σαββατον											
6321	353		Mat 	12	8	6		ὁ			ὁ			ὁ			ο						G3588			T-NSM			ὁ						ο											
6322	353		Mat 	12	8	7		όσ			υἱός			υἱός			υιος						G5207			N-NSM			υἱός						υιος											
6323	353		Mat 	12	8	8					τοῦ			τοῦ			του						G3588			T-GSM			ὁ						ο											
6324	353		Mat 	12	8	9		ἀνθρώπου			ἀνθρώπου			ἀνθρώπου			ανθρωπου						G444			N-GSM			ἄνθρωπος						ανθρωπος						.					
6325	354		Mat 	12	9	1					καὶ			καὶ			και						G2532			CONJ			καί						και											
6326	354		Mat 	12	9	2		μεταβὰσ			μεταβὰς			μεταβὰς			μεταβας						G3327			V-2AAP-NSM			μεταβαίνω						μεταβαινω											
6327	354		Mat 	12	9	3		ἐκθε			ἐκεῖθεν			ἐκεῖθεν			εκειθεν						G1564			ADV			ἐκεῖθεν						εκειθεν											
6328	354		Mat 	12	9	4		ἦλθε			ἦλθεν			ἦλθεν			ηλθεν						G2064			V-2AAI-3S			ἔρχομαι						ερχομαι											
6329	354		Mat 	12	9	5		ἐις			ἐις			ἐις			εις						G1519			PREP			εἰς						εις											
6330	354		Mat 	12	9	6					τὴν			τὴν			την						G3588			T-ASF			ὁ						ο											
6331	354		Mat 	12	9	7		σαγωγ			συναγωγὴν			συναγωγὴν			συναγωγην						G4864			N-ASF			συναγωγή						συναγωγη											
6332	354		Mat 	12	9	8		ἀυ			ἀυτῶν			ἀυτῶν			αυτων						G846			P-GPM			αὐτός						αυτος						.					
6333	355		Mat 	12	10	1					καὶ			καὶ			και						G2532			CONJ			καί						και											
6334	355		Mat 	12	10	2		ἰδοὺ			ἰδοὺ			ἰδοὺ			ιδου						G2400			V-2AAM-2S			ἰδού						ιδου											
6335	355		Mat 	12	10	3		ἄνθρωϖος			ἄνθρωϖος			ἄνθρωϖος			ανθρωπος						G444			N-NSM			ἄνθρωπος						ανθρωπος											
6336	355		Mat 	12	10	4		ἦ			ἦν			ἦν			ην						G2258			V-IXI-3S			εἰμί						ειμι						,					
6337	355		Mat 	12	10	5					τὴν			τὴν			την						G3588			T-ASF			ὁ						ο											
6338	355		Mat 	12	10	6		χρα			χεῖρα			χεῖρα			χειρα						G5495			N-ASF			χείρ						χειρ											
6339	355		Mat 	12	10	7		ἐχω			ἐχων			ἐχων			εχων						G2192			V-PAP-NSM			ἔχω						εχω											
6340	355		Mat 	12	10	8		ξηρὰ			ξηρὰν			ξηρὰν			ξηραν						G3584			N-ASF			ξηρός						ξηρος						.					
6341	355		Mat 	12	10	9					καὶ			καὶ			και						G2532			CONJ			καί						και											
6342	355		Mat 	12	10	10		ἐπηρώτησα			ἐπηρώτησαν			ἐπηρώτησαν			επηρωτησαν						G1905			V-AAI-3P			ἐπερωτάω						επερωταω											
6343	355		Mat 	12	10	11		ἀυτὸ			ἀυτὸν			ἀυτὸν			αυτον						G846			P-ASM			αὐτός						αυτος											
6344	355		Mat 	12	10	12		λέγοντες			λέγοντες			λέγοντες			λεγοντες						G3004			V-PAP-NPM			λέγω						λεγω						.					
6345	355		Mat 	12	10	13		ἐι			ἐι			ἐι			ει						G1487			COND			εἰ						ει											
6346	355		Mat 	12	10	14		ἔξει			ἔξεστιν			ἔξεστιν			εξεστιν						G1832			V-PQI-3S			ἔξεστι						εξεστι											
6347	355		Mat 	12	10	15		τοῖς			τοῖς			τοῖς			τοις						G3588			T-DPN			ὁ						ο											
6348	355		Mat 	12	10	16		σάββασι			σάββασιν			σάββασιν			σαββασιν						G4521			N-DPN			σάββατον						σαββατον											
6349	355		Mat 	12	10	17		θεραπέυ			θεραπέυειν			θεραπέυειν			θεραπευειν						G2323			V-PAN			θεραπεύω						θεραπευω						;					
6350	355		Mat 	12	10	18		ἵνα			ἵνα			ἵνα			ινα						G2443			CONJ			ἵνα						ινα											
6351	355		Mat 	12	10	19		κατηορήσωσι			κατηγορήσωσιν			κατηγορήσωσιν			κατηγορησωσιν						G2723			V-AAS-3P			κατηγορέω						κατηγορεω											
6352	355		Mat 	12	10	20		ἀυτοῦ			ἀυτοῦ			ἀυτοῦ			αυτου						G846			P-GSM			αὐτός						αυτος						.					
6353	356		Mat 	12	11	1		ὁ			ὁ			ὁ			ο						G3588			T-NSM			ὁ						ο											
6354	356		Mat 	12	11	2					δὲ			δὲ			δε						G1161			CONJ			δέ						δε											
6355	356		Mat 	12	11	3		ιπε			ιπεν			ιπεν			ειπεν						G2036			V-2AAI-3S			ἔπω						επω											
6356	356		Mat 	12	11	4		ἀυτοῖς			ἀυτοῖς			ἀυτοῖς			αυτοις						G846			P-DPM			αὐτός						αυτος						,					
6357	356		Mat 	12	11	5		τίσ			τίς			τίς			τις						G5101			I-NSM			τίς						τις											
6358	356		Mat 	12	11	6		ἔ			ἔσται			ἔσται			εσται						G2071			V-FXI-3S			εἰμί						ειμι											
6359	356		Mat 	12	11	7					ἐξ			ἐξ			εξ						G1537			PREP			ἐκ						εκ											
6360	356		Mat 	12	11	8		ὑμῶ			ὑμῶν			ὑμῶν			υμων						G5216			P-2GP			σύ						συ											
6361	356		Mat 	12	11	9		ἄνθρωπος			ἄνθρωπος			ἄνθρωπος			ανθρωπος						G444			N-NSM			ἄνθρωπος						ανθρωπος						,					
6362	356		Mat 	12	11	10		ὃς			ὃς			ὃς			ος						G3739			R-NSM			ὅς						ος											
6363	356		Mat 	12	11	11		ἔξ			ἔξει			ἔξει			εξει						G2192			V-FAI-3S			ἔχω						εχω											
6364	356		Mat 	12	11	12		όβατο			πρόβατον			πρόβατον			προβατον						G4263			N-ASN			πρόβατον						προβατον											
6365	356		Mat 	12	11	13		ἓ			ἓν			ἓν			εν						G1520			A-ASN			εἷς						εις						,					
