ID	Line	BookNum	Book	Chapter	Verse	WordNum	WordOpen	Word	WordClose	NormWordOpen	NormWord	NormWordClose	LcWordOpen	LcWord	LcWordClose	NoDiaWordOpen	NoDiaWord	NoDiaWordClose	StrongOpen	Strong	StrongClose	RMACOpen	RMAC	RMACClose	LemmaOpen	Lemma	LemmaClose	LcLemmaOpen	LcLemma	LcLemmaClose	NoDiaLemmaOpen	NoDiaLemma	NoDiaLemmaClose	EnglishOpen	English	EnglishClose	EnglishPunc	WordPunc	WordDelimiter	EndOfLine
609	34		Mat	2	9	20		ἔη			ἔστη			ἔστη			εστη			G2476			TV-2AAI-3S			ἵστημι						ιστημι								
610	34		Mat	2	9	21		έπάνω			έπάνω			έπάνω			επανω			G1883			TADV			ἐπάνω						επανω								
611	34		Mat	2	9	22		υ			υ			υ			ου			G3757			TADV			οὗ						ου								
612	34		Mat	2	9	23		ἦ			ἦν			ἦν			ην			G2258			TV-IXI-3S			εἰμί						ειμι								
613	34		Mat	2	9	24					τὸ			τὸ			το			G3588			TT-NSN			ὁ						ο								
614	34		Mat	2	9	25		δίο			πδίο			πδίο			πδιο																					.		
615	35		Mat	2	10	1		ἰδόνς			ἰδόντες			ἰδόντες			ιδοντες			G1492			TV-2AAP-NPM			εἴδω						ειδω								
616	35		Mat	2	10	2					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε								
617	35		Mat	2	10	3					τὸ			τὸ			το																							
618	35		Mat	2	10	4		ἀέρα			ἀστέρα			ἀστέρα			αστερα			G792			TN-ASM			ἀστήρ						αστηρ						,		
619	35		Mat	2	10	5		ἐχάρησα			ἐχάρησαν			ἐχάρησαν			εχαρησαν			G5463			TV-2AOI-3P			χαίρω						χαιρω								
620	35		Mat	2	10	6		χαρὰ			χαρὰν			χαρὰν			χαραν			G5479			TN-ASF			χαρά						χαρα								
621	35		Mat	2	10	7		μεγάλ			μεγάλεν			μεγάλεν			μεγαλεν																							
622	35		Mat	2	10	8		σφόδρα			σφόδρα			σφόδρα			σφοδρα			G4970			TADV			σφόδρα						σφοδρα						.		
623	36		Mat	2	11	1					καὶ			καὶ			και			G2532			TCONJ			καί						και								
624	36		Mat	2	11	2		ἐλθόντες			ἐλθόντες			ἐλθόντες			ελθοντες			G2064			TV-2AAP-NPM			ἔρχομαι						ερχομαι								
625	36		Mat	2	11	3		ἐι			ἐισ			ἐισ			εισ																							
626	36		Mat	2	11	4					τὴν			τὴν			την			G3588			TT-ASF			ὁ						ο								
627	36		Mat	2	11	5		ὀικία			ὀικίαν			ὀικίαν			οικιαν			G3614			TN-ASF			οἰκία						οικια								
628	36		Mat	2	11	6		υρο			υρον			υρον			ευρον			G2147			TV-2AAI-3P			εὑρίσκω						ευρισκω								
629	36		Mat	2	11	7					τὸ			τὸ			το			G3588			TT-ASN			ὁ						ο								
630	36		Mat	2	11	8		πδίον			παιδίον			παιδίον			παιδιον			G3813			TN-ASN			παιδίον						παιδιον								
631	36		Mat	2	11	9		μεὰ			μετὰ			μετὰ			μετα			G3326			TPREP			μετά						μετα								
632	36		Mat	2	11	10		μαρία			μαρίασ			μαρίασ			μαριασ																							
633	36		Mat	2	11	11					τῆς			τῆς			της			G3588			TT-GSF			ὁ						ο								
634	36		Mat	2	11	12		μηός			μητρός			μητρός			μητρος			G3384			TN-GSF			μήτηρ						μητηρ								
635	36		Mat	2	11	13		ἀυ			ἀυτοῦ			ἀυτοῦ			αυτου			G846			TP-GSN			αὐτός						αυτος						,		
636	36		Mat	2	11	14					καὶ			καὶ			και			G2532			TCONJ			καί						και								
637	36		Mat	2	11	15		πεσόνς			πεσόντες			πεσόντες			πεσοντες			G4098			TV-2AAP-NPM			πίπτω						πιπτω								
638	36		Mat	2	11	16		οσεκησα			οσεκύνησα			οσεκύνησα			οσεκυνησα																							
639	36		Mat	2	11	17		ἀυὸ			ἀυτὸ			ἀυτὸ			αυτο																					,		
640	36		Mat	2	11	18					καὶ			καὶ			και			G2532			TCONJ			καί						και								
641	36		Mat	2	11	19		ἀνοίς			ἀνοίτες			ἀνοίτες			ανοιτες																							
642	36		Mat	2	11	20		ὺς			τοὺς			τοὺς			τους			G3588			TT-APM			ὁ						ο								
643	36		Mat	2	11	21		θησαυροὺς			θησαυροὺς			θησαυροὺς			θησαυρους			G2344			TN-APM			θησαυρός						θησαυρος								
644	36		Mat	2	11	22		ἀυτῶ			ἀυτῶν			ἀυτῶν			αυτων			G846			TP-GPM			αὐτός						αυτος						,		
645	36		Mat	2	11	23		οσήνεγκα			προσήνεγκα			προσήνεγκα			προσηνεγκα																							
646	36		Mat	2	11	24		ἀυ			ἀυτῷ			ἀυτῷ			αυτω			G846			TP-DSM			αὐτός						αυτος								
647	36		Mat	2	11	25		δῶρα			δῶρα			δῶρα			δωρα			G1435			TN-APN			δῶρον						δωρον						.		
648	36		Mat	2	11	26		Χρυσὸ			Χρυσὸν			χρυσὸν			χρυσον			G5557			TN-ASM			χρυσός						χρυσος								
649	36		Mat	2	11	27					καὶ			καὶ			και			G2532			TCONJ			καί						και								
650	36		Mat	2	11	28		λίϐανὸ			λίϐανὸν			λίϐανὸν			λιβανον			G3030			TN-ASM			λίβανος						λιβανος								
651	36		Mat	2	11	29					καὶ			καὶ			και			G2532			TCONJ			καί						και								
652	36		Mat	2	11	30		νο			νον			νον			νον																							
653	36		Mat	2	11	31					καὶ			καὶ			και			G2532			TCONJ			καί						και								
654	36		Mat	2	11	32		σμύρνα			σμύρναν			σμύρναν			σμυρναν			G4666			TN-ASF			σμύρνα						σμυρνα						,		
655	37		Mat	2	12	1					καὶ			καὶ			και			G2532			TCONJ			καί						και								
656	37		Mat	2	12	2		χρηματιένς			χρηματιέντες			χρηματιέντες			χρηματιεντες																							
657	37		Mat	2	12	3		κα			κατ᾽			κατ᾽			κατ᾽																							
658	37		Mat	2	12	4		ὄναρ			ὄναρ			ὄναρ			οναρ			G3677			TN-OI			ὄναρ						οναρ						,		
659	37		Mat	2	12	5		μὴ			μὴ			μὴ			μη			G3361			TPRT-N			μή						μη								
660	37		Mat	2	12	6		ἀνακάμψ			ἀνακάμψαι			ἀνακάμψαι			ανακαμψαι			G344			TV-AAN			ἀνακάμπτω						ανακαμπτω								
661	37		Mat	2	12	7		ὸς			πρὸς			πρὸς			προς			G4314			TPREP			πρός						προς								
662	37		Mat	2	12	8		ἡρώδη			ἡρώδην			ἡρώδην			ηρωδην			G2264			TN-ASM			Ἡρώδης						ηρωδης						,		
663	37		Mat	2	12	9		δἰ			δἰ			δἰ			δι			G1223			TPREP			διά						δια								
664	37		Mat	2	12	10		ἄης			ἄλλης			ἄλλης			αλλης			G243			TA-GSF			ἄλλος						αλλος								
665	37		Mat	2	12	11		ὁδοῦ			ὁδοῦ			ὁδοῦ			οδου			G3598			TN-GSF			ὁδός						οδος								
666	37		Mat	2	12	12		ἀνεχώρησα			ἀνεχώρησαν			ἀνεχώρησαν			ανεχωρησαν			G402			TV-AAI-3P			ἀναχωρέω						αναχωρεω						,		
667	37		Mat	2	12	13		ἐις			ἐις			ἐις			εις			G1519			TPREP			εἰς						εις								
668	37		Mat	2	12	14					τὴν			τὴν			την			G3588			TT-ASF			ὁ						ο								
669	37		Mat	2	12	15		χώρα			χώραν			χώραν			χωραν			G5561			TN-ASF			χώρα						χωρα								
670	37		Mat	2	12	16		ἀυτῶ			ἀυτῶν			ἀυτῶν			αυτων			G846			TP-GPM			αὐτός						αυτος						.		
671	38		Mat	2	13	1		Αναχωρηsάνω			Αναχωρηsάντω			αναχωρηsάντω			αναχωρηsαντω																							
672	38		Mat	2	13	2					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε								
673	38		Mat	2	13	3		ἀυ			ἀυτῶν			ἀυτῶν			αυτων			G846			TP-GPM			αὐτός						αυτος						,		
674	38		Mat	2	13	4		ἰδοὺ			ἰδοὺ			ἰδοὺ			ιδου			G2400			TV-2AAM-2S			ἰδού						ιδου								
675	38		Mat	2	13	5		ἄελος			ἄγγελος			ἄγγελος			αγγελος			G32			TN-NSM			ἄγγελος						αγγελος								
676	38		Mat	2	13	6		κυρίου			κυρίου			κυρίου			κυριου			G2962			TN-GSM			κύριος						κυριος								
677	38		Mat	2	13	7		φνε			φνετ			φνετ			φνετ																							
678	38		Mat	2	13	8		καʼ			κα'			κα'			κα'																							
679	38		Mat	2	13	9		ὄναρ			ὄναρ			ὄναρ			οναρ			G3677			TN-OI			ὄναρ						οναρ								
680	38		Mat	2	13	10					τῷ			τῷ			τω			G3588			TT-DSM			ὁ						ο								
681	38		Mat	2	13	11		ἰωσὴφ			ἰωσὴφ			ἰωσὴφ			ιωσηφ			G2501			TN-PRI			Ἰωσήφ						ιωσηφ						,		
682	38		Mat	2	13	12		λέω			λέων			λέων			λεων																					.		
683	38		Mat	2	13	13		ἐγερθεὶς			ἐγερθεὶς			ἐγερθεὶς			εγερθεις			G1453			TV-APP-NSM			ἐγείρω						εγειρω						,		
684	38		Mat	2	13	14		άλαϐε			παράλαϐε			παράλαϐε			παραλαβε			G3880			TV-2AAM-2S			παραλαμβάνω						παραλαμβανω								
685	38		Mat	2	13	15					τὸ			τὸ			το			G3588			TT-ASN			ὁ						ο								
686	38		Mat	2	13	16		πδίο			πδίον			πδίον			πδιον																							
687	38		Mat	2	13	17					καὶ			καὶ			και			G2532			TCONJ			καί						και								
688	38		Mat	2	13	18					τὴν			τὴν			την			G3588			TT-ASF			ὁ						ο								
689	38		Mat	2	13	19		μηέρα			μητέρα			μητέρα			μητερα			G3384			TN-ASF			μήτηρ						μητηρ								
690	38		Mat	2	13	20		ἀυ			ἀυτοῦ			ἀυτοῦ			αυτου			G846			TP-GSM			αὐτός						αυτος						,		
691	38		Mat	2	13	21					καὶ			καὶ			και			G2532			TCONJ			καί						και								
692	38		Mat	2	13	22		φεῦγε			φεῦγε			φεῦγε			φευγε			G5343			TV-PAM-2S			φεύγω						φευγω								
693	38		Mat	2	13	23		ἐις			ἐις			ἐις			εις			G1519			TPREP			εἰς						εις								
694	38		Mat	2	13	24		γυο			γυπτο			γυπτο			γυπτο																					,		
695	38		Mat	2	13	25					καὶ			καὶ			και			G2532			TCONJ			καί						και								
696	38		Mat	2	13	26		ἴι			ἴσθι			ἴσθι			ισθι			G2468			TV-PXM-2S			εἰμί						ειμι								
697	38		Mat	2	13	27		ἐκ			ἐκεῖ			ἐκεῖ			εκει			G1563			TADV			ἐκεῖ						εκει						,		
698	38		Mat	2	13	28		ἕως			ἕως			ἕως			εως			G2193			TCONJ			ἕως						εως								
699	38		Mat	2	13	29		ἂ			ἂν			ἂν			αν			G302			TPRT			ἄν						αν								
700	38		Mat	2	13	30		ἔιπω			ἔιπω			ἔιπω			ειπω			G2036			TV-2AAS-1S			ἔπω						επω								
701	38		Mat	2	13	31		σοι			σοι			σοι			σοι			G4671			TP-2DS			σύ						συ						,		
702	38		Mat	2	13	32		μέ			μέλλ			μέλλ			μελλ																							
703	38		Mat	2	13	33					γὰρ			γὰρ			γαρ			G1063			TCONJ			γάρ						γαρ								
704	38		Mat	2	13	34		ἡρώδης			ἡρώδης			ἡρώδης			ηρωδης			G2264			TN-NSM			Ἡρώδης						ηρωδης								
705	38		Mat	2	13	35		ζητ			ζητν			ζητν			ζητν																							
706	38		Mat	2	13	36					τὸ			τὸ			το			G3588			TT-ASN			ὁ						ο								
707	38		Mat	2	13	37		πδίο			πδίον			πδίον			πδιον																					,		
708	38		Mat	2	13	38					τοῦ			τοῦ			του			G3588			TT-GSM			ὁ						ο								
709	38		Mat	2	13	39		ἀπολέσ			ἀπολέσαι			ἀπολέσαι			απολεσαι			G622			TV-AAN			ἀπόλλυμι						απολλυμι								
710	38		Mat	2	13	40		ἀυτὸ			ἀυτὸ			ἀυτὸ			αυτο			G846			TP-ASN			αὐτός						αυτος						.		
711	39		Mat	2	14	1		ὁ			ὁ			ὁ			ο			G3588			TT-NSM			ὁ						ο								
712	39		Mat	2	14	2					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε								
713	39		Mat	2	14	3		ἐγερεὶς			ἐγερθεὶς			ἐγερθεὶς			εγερθεις			G1453			TV-APP-NSM			ἐγείρω						εγειρω								
714	39		Mat	2	14	4		έλαϐε			παρέλαϐε			παρέλαϐε			παρελαβε																							
715	39		Mat	2	14	5					τὸ			τὸ			το			G3588			TT-ASN			ὁ						ο								
716	39		Mat	2	14	6		πδίο			πδίον			πδίον			πδιον																							
717	39		Mat	2	14	7					καὶ			καὶ			και			G2532			TCONJ			καί						και								
718	39		Mat	2	14	8					τὴν			τὴν			την			G3588			TT-ASF			ὁ						ο								
719	39		Mat	2	14	9		μηέρα			μητέρα			μητέρα			μητερα			G3384			TN-ASF			μήτηρ						μητηρ								
720	39		Mat	2	14	10		ἁυ			ἁυτοῦ			ἁυτοῦ			αυτου			G846			TP-GSM			αὐτός						αυτος								
721	39		Mat	2	14	11		νυκς			νυκτὸς			νυκτὸς			νυκτος			G3571			TN-GSF			νύξ						νυξ						,		
722	39		Mat	2	14	12					καὶ			καὶ			και			G2532			TCONJ			καί						και								
723	39		Mat	2	14	13		ἀνεχώρησε			ἀνεχώρησεν			ἀνεχώρησεν			ανεχωρησεν			G402			TV-AAI-3S			ἀναχωρέω						αναχωρεω								
724	39		Mat	2	14	14		ἐις			ἐις			ἐις			εις			G1519			TPREP			εἰς						εις								
725	39		Mat	2	14	15		γυο			γυπτο			γυπτο			γυπτο																					,		
726	40		Mat	2	15	1					καὶ			καὶ			και			G2532			TCONJ			καί						και								
727	40		Mat	2	15	2		ἦ			ἦν			ἦν			ην			G2258			TV-IXI-3S			εἰμί						ειμι								
728	40		Mat	2	15	3		ἐκ			ἐκεῖ			ἐκεῖ			εκει			G1563			TADV			ἐκεῖ						εκει						,		
729	40		Mat	2	15	4		ἕως			ἕως			ἕως			εως			G2193			TCONJ			ἕως						εως								
730	40		Mat	2	15	5					τῆς			τῆς			της			G3588			TT-GSF			ὁ						ο								
731	40		Mat	2	15	6		λτῆς			τελτῆς			τελτῆς			τελτης																							
732	40		Mat	2	15	7		ἡρώδ			ἡρώδου			ἡρώδου			ηρωδου			G2264			TN-GSM			Ἡρώδης						ηρωδης						.		
733	40		Mat	2	15	8		ἵνα			ἵνα			ἵνα			ινα			G2443			TCONJ			ἵνα						ινα								
734	40		Mat	2	15	9		πληρωθῇ			πληρωθῇ			πληρωθῇ			πληρωθη			G4137			TV-APS-3S			πληρόω						πληροω								
735	40		Mat	2	15	10					τὸ			τὸ			το			G3588			TT-NSN			ὁ						ο								
736	40		Mat	2	15	11		ῥηθὲ			ῥηθὲν			ῥηθὲν			ρηθεν			G4483			TV-APP-NSN			ῥέω						ρεω						,		
737	40		Mat	2	15	12		ὑ			ὑπὸ			ὑπὸ			υπο			G5259			TPREP			ὑπό						υπο								
738	40		Mat	2	15	13					τοῦ			τοῦ			του			G3588			TT-GSM			ὁ						ο								
739	40		Mat	2	15	14		κυρίου			κυρίου			κυρίου			κυριου			G2962			TN-GSM			κύριος						κυριος								
740	40		Mat	2	15	15		διὰ			διὰ			διὰ			δια			G1223			TPREP			διά						δια								
741	40		Mat	2	15	16					τοῦ			τοῦ			του			G3588			TT-GSM			ὁ						ο								
742	40		Mat	2	15	17		φροφή			φροφήτ			φροφήτ			φροφητ																					,		
743	40		Mat	2	15	18		λὲοντος			λὲγοντος			λὲγοντος			λεγοντος			G3004			TV-PAP-GSN			λέγω						λεγω						.		
744	40		Mat	2	15	19					ἐχ			ἐχ			εχ																							
745	40		Mat	2	15	20		γύ			γύπτ			γύπτ			γυπτ																							
746	40		Mat	2	15	21		ἐκάλεσα			ἐκάλεσα			ἐκάλεσα			εκαλεσα			G2564			TV-AAI-1S			καλέω						καλεω								
747	40		Mat	2	15	22					τὸ			τὸ			το																							
748	40		Mat	2	15	23		ό			υἱό			υἱό			υιο																							
749	40		Mat	2	15	24		μον			μον			μον			μον																					.		
750	41		Mat	2	16	1		τό			τότε			τότε			τοτε			G5119			TADV			τότε						τοτε								
751	41		Mat	2	16	2		ἡρώδης			ἡρώδης			ἡρώδης			ηρωδης			G2264			TN-NSM			Ἡρώδης						ηρωδης								
752	41		Mat	2	16	3		ἱδὼ			ἱδὼν			ἱδὼν			ιδων			G1492			TV-2AAP-NSM			εἴδω						ειδω						,		
753	41		Mat	2	16	4		ὅτι			ὅτι			ὅτι			οτι			G3754			TCONJ			ὅτι						οτι								
754	41		Mat	2	16	5					ἐν			ἐν			εν			G1722			TPREP			ἔν						εν								
755	41		Mat	2	16	6		επχθη			επαίχθη			επαίχθη			επαιχθη																							
756	41		Mat	2	16	7		ὑ			ὑπὸ			ὑπὸ			υπο			G5259			TPREP			ὑπό						υπο								
757	41		Mat	2	16	8					τῶν			τῶν			των			G3588			TT-GPM			ὁ						ο								
758	41		Mat	2	16	9		μάω			μάων			μάων			μαων																					,		
759	41		Mat	2	16	10		ἐθυμώθη			ἐθυμώθη			ἐθυμώθη			εθυμωθη			G2373			TV-API-3S			θυμόω						θυμοω								
760	41		Mat	2	16	11		λία			λίαν			λίαν			λιαν			G3029			TADV			λίαν						λιαν						,		
761	41		Mat	2	16	12					καὶ			καὶ			και			G2532			TCONJ			καί						και								
762	41		Mat	2	16	13		ἁποείλας			ἁποστείλας			ἁποστείλας			αποστειλας			G649			TV-AAP-NSM			ἀποστέλλω						αποστελλω						,		
763	41		Mat	2	16	14		ἁνλε			ἁνλεν			ἁνλεν			ανλεν																							
764	41		Mat	2	16	15		πάνας			πάντας			πάντας			παντας			G3956			TA-APM			πᾶς						πας								
765	41		Mat	2	16	16		ὺς			τοὺς			τοὺς			τους			G3588			TT-APM			ὁ						ο								
766	41		Mat	2	16	17		πδα			πδασ			πδασ			πδασ																							
767	41		Mat	2	16	18		ὺς			τοὺς			τοὺς			τους			G3588			TT-APM			ὁ						ο								
768	41		Mat	2	16	19					ἐν			ἐν			εν			G1722			TPREP			ἔν						εν								
769	41		Mat	2	16	20		ϐηθλεὲμ			ϐηθλεὲμ			ϐηθλεὲμ			βηθλεεμ			G965			TN-PRI			Βηθλεέμ						βηθλεεμ						,		
770	41		Mat	2	16	21					καὶ			καὶ			και			G2532			TCONJ			καί						και								
771	41		Mat	2	16	22					ἐν			ἐν			εν			G1722			TPREP			ἔν						εν								
772	41		Mat	2	16	23		πᾶσι			πᾶσι			πᾶσι			πασι			G3956			TA-DPN			πᾶς						πας								
773	41		Mat	2	16	24		ῖς			τοῖς			τοῖς			τοις			G3588			TT-DPN			ὁ						ο								
774	41		Mat	2	16	25		ὀρίοις			ὀρίοις			ὀρίοις			οριοις			G3725			TN-DPN			ὅριον						οριον								
775	41		Mat	2	16	26		ἀυτῆς			ἀυτῆς			ἀυτῆς			αυτης			G846			TP-GSF			αὐτός						αυτος						,		
776	41		Mat	2	16	27		ἁ			ἁπὸ			ἁπὸ			απο			G575			TPREP			ἀπό						απο								
777	41		Mat	2	16	28		δυετοὺς			δυετοὺς			δυετοὺς			δυετους																					,		
778	41		Mat	2	16	29					καὶ			καὶ			και			G2532			TCONJ			καί						και								
779	41		Mat	2	16	30		κατωτέρω			κατωτέρω			κατωτέρω			κατωτερω			G2736			TADV			κάτω						κατω						,		
780	41		Mat	2	16	31					κατα			κατα			κατα			G2596			TPREP			κατά						κατα								
781	41		Mat	2	16	32					τὸ			τὸ			το																							
782	41		Mat	2	16	33		χρόνο			χρόνον			χρόνον			χρονον			G5550			TN-ASM			χρόνος						χρονος						.		
783	41		Mat	2	16	34		ὃ			ὃν			ὃν			ον			G3739			TR-ASM			ὅς						ος								
784	41		Mat	2	16	35		ἠκρίϐωσε			ἠκρίϐωσεν			ἠκρίϐωσεν			ηκριβωσεν																							
785	41		Mat	2	16	36		παρὰ			παρὰ			παρὰ			παρα			G3844			TPREP			παρά						παρα								
786	41		Mat	2	16	37		τῶ			τῶν			τῶν			των			G3588			TT-GPM			ὁ						ο								
787	41		Mat	2	16	38		μάω			μάων			μάων			μαων																					.		
788	42		Mat	2	17	1		Τό			Τότε			τότε			τοτε			G5119			TADV			τότε						τοτε								
789	42		Mat	2	17	2		ἐπληρώθη			ἐπληρώθη			ἐπληρώθη			επληρωθη			G4137			TV-API-3S			πληρόω						πληροω								
790	42		Mat	2	17	3					τὸ			τὸ			το			G3588			TT-NSN			ὁ						ο								
791	42		Mat	2	17	4		ῥηθὲ			ῥηθὲν			ῥηθὲν			ρηθεν			G4483			TV-APP-NSN			ῥέω						ρεω						,		
792	42		Mat	2	17	5		ὑ			ὑπὸ			ὑπὸ			υπο			G5259			TPREP			ὑπό						υπο								
793	42		Mat	2	17	6		ἱεμί			ἱεμίου			ἱεμίου			ιεμιου																							
794	42		Mat	2	17	7					τοῦ			τοῦ			του			G3588			TT-GSM			ὁ						ο								
795	42		Mat	2	17	8		οφήτου			προφήτου			προφήτου			προφητου			G4396			TN-GSM			προφήτης						προφητης						,		
796	42		Mat	2	17	9		λένς			λέντος			λέντος			λεντος																					.		
797	43		Mat	2	18	1		φωνὴ			φωνὴ			φωνὴ			φωνη			G5456			TN-NSF			φωνή						φωνη								
798	43		Mat	2	18	2					ἐν			ἐν			εν			G1722			TPREP			ἔν						εν								
799	43		Mat	2	18	3		ῤαμᾲ			ῤαμᾲ			ῤαμᾲ			ραμα			G4471			TN-PRI			Ῥαμά						ραμα								
800	43		Mat	2	18	4		ἠκῃ			ἠκσθῃ			ἠκσθῃ			ηκσθη																					.		
801	43		Mat	2	18	5		ϑρος			ϑρῆνος			ϑρῆνος			θρηνος			G2355			TN-NSM			θρῆνος						θρηνος						,		
802	43		Mat	2	18	6					καὶ			καὶ			και			G2532			TCONJ			καί						και								
803	43		Mat	2	18	7		κλάυθμὸς			κλάυθμὸς			κλάυθμὸς			κλαυθμος			G2805			TN-NSM			κλαυθμός						κλαυθμος						,		
804	43		Mat	2	18	8					καὶ			καὶ			και			G2532			TCONJ			καί						και								
805	43		Mat	2	18	9		ὀυρμὸς			ὀδυρμὸς			ὀδυρμὸς			οδυρμος			G3602			TN-NSM			ὀδυρμός						οδυρμος								
806	43		Mat	2	18	10		ολὺς			πολὺς			πολὺς			πολυς			G4183			TA-NSM			πολύς						πολυς						.		
807	43		Mat	2	18	11		ῤαχὴλ			ῤαχὴλ			ῤαχὴλ			ραχηλ			G4478			TN-PRI			Ῥαχήλ						ραχηλ								
808	43		Mat	2	18	12		κλσα			κλουσα			κλουσα			κλουσα																							
809	43		Mat	2	18	13		τὰ			τὰ			τὰ			τα			G3588			TT-APN			ὁ						ο								
810	43		Mat	2	18	14		έκνα			τέκνα			τέκνα			τεκνα			G5043			TN-APN			τέκνον						τεκνον								
811	43		Mat	2	18	15		ἀυτῆς			ἀυτῆς			ἀυτῆς			αυτης			G846			TP-GSF			αὐτός						αυτος						,		
812	43		Mat	2	18	16					καὶ			καὶ			και			G2532			TCONJ			καί						και								
813	43		Mat	2	18	17		ὀυκ			ὀυκ			ὀυκ			ουκ			G3756			TPRT-N			οὐ						ου								
814	43		Mat	2	18	18		ἠθελε			ἠθελεν			ἠθελεν			ηθελεν																							
815	43		Mat	2	18	19		ακληθῆν			παρακληθῆν			παρακληθῆν			παρακληθην																					,		
816	43		Mat	2	18	20		ὅτι			ὅτι			ὅτι			οτι			G3754			TCONJ			ὅτι						οτι								
817	43		Mat	2	18	21		ὀυκ			ὀυκ			ὀυκ			ουκ			G3756			TPRT-N			οὐ						ου								
818	43		Mat	2	18	22		ἐισί			ἐισίν			ἐισίν			εισιν																					.		
819	44		Mat	2	19	1		Τελτήσανς			Τελτήσαντος			τελτήσαντος			τελτησαντος																							
820	44		Mat	2	19	2					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε								
821	44		Mat	2	19	3					τοῦ			τοῦ			του			G3588			TT-GSM			ὁ						ο								
822	44		Mat	2	19	4		ἡρώδου			ἡρώδου			ἡρώδου			ηρωδου			G2264			TN-GSM			Ἡρώδης						ηρωδης						,		
823	44		Mat	2	19	5		ἰδοὺ			ἰδοὺ			ἰδοὺ			ιδου			G2400			TV-2AAM-2S			ἰδού						ιδου								
824	44		Mat	2	19	6		ἄελος			ἄγγελος			ἄγγελος			αγγελος			G32			TN-NSM			ἄγγελος						αγγελος								
825	44		Mat	2	19	7		κυρί			κυρίου			κυρίου			κυριου			G2962			TN-GSM			κύριος						κυριος								
826	44		Mat	2	19	8		καʼ			κα'			κα'			κα'																							
827	44		Mat	2	19	9		ὄθαρ			ὄθαρ			ὄθαρ			οθαρ																							
828	44		Mat	2	19	10		φνε			φνετ			φνετ			φνετ																							
829	44		Mat	2	19	11					τῷ			τῷ			τω			G3588			TT-DSM			ὁ						ο								
830	44		Mat	2	19	12		ἰωσὴφ			ἰωσὴφ			ἰωσὴφ			ιωσηφ			G2501			TN-PRI			Ἰωσήφ						ιωσηφ								
831	44		Mat	2	19	13					ἐν			ἐν			εν			G1722			TPREP			ἔν						εν								
832	44		Mat	2	19	14		γύῳ			γύπτῳ			γύπτῳ			γυπτω																							
833	45		Mat	2	20	1		λέγω			λέγων			λέγων			λεγων			G3004			TV-PAP-NSM			λέγω						λεγω						.		
834	45		Mat	2	20	2		ἐγερθεὶς			ἐγερθεὶς			ἐγερθεὶς			εγερθεις			G1453			TV-APP-NSM			ἐγείρω						εγειρω						,		
835	45		Mat	2	20	3		άλαϐε			παράλαϐε			παράλαϐε			παραλαβε			G3880			TV-2AAM-2S			παραλαμβάνω						παραλαμβανω								
836	45		Mat	2	20	4					τὸ			τὸ			το			G3588			TT-ASN			ὁ						ο								
837	45		Mat	2	20	5		πδίο			πδίον			πδίον			πδιον																					,		
838	45		Mat	2	20	6					καὶ			καὶ			και			G2532			TCONJ			καί						και								
839	45		Mat	2	20	7					τὴν			τὴν			την			G3588			TT-ASF			ὁ						ο								
840	45		Mat	2	20	8		μηέρα			μητέρα			μητέρα			μητερα			G3384			TN-ASF			μήτηρ						μητηρ								
841	45		Mat	2	20	9		ἀυ			ἀυτοῦ			ἀυτοῦ			αυτου			G846			TP-GSM			αὐτός						αυτος						,		
842	45		Mat	2	20	10					καὶ			καὶ			και			G2532			TCONJ			καί						και								
843	45		Mat	2	20	11		πορεύ			πορεύου			πορεύου			πορευου			G4198			TV-PNM-2S			πορεύομαι						πορευομαι								
844	45		Mat	2	20	12		ἐις			ἐις			ἐις			εις			G1519			TPREP			εἰς						εις								
845	45		Mat	2	20	13		γῆ			γῆν			γῆν			γην			G1093			TN-ASF			γῆ						γη								
846	45		Mat	2	20	14		ἱσραὴλ			ἱσραὴλ			ἱσραὴλ			ισραηλ			G2474			TN-PRI			Ἰσραήλ						ισραηλ						.		
847	45		Mat	2	20	15		Τεθνήκασι			Τεθνήκασιν			τεθνήκασιν			τεθνηκασιν																							
848	45		Mat	2	20	16					γὰρ			γὰρ			γαρ			G1063			TCONJ			γάρ						γαρ								
849	45		Mat	2	20	17		ὁι			ὁι			ὁι			οι			G3588			TT-NPM			ὁ						ο								
850	45		Mat	2	20	18		ζηος			ζηοῦνς			ζηοῦνς			ζηουνς																					,		
851	45		Mat	2	20	19					τὴν			τὴν			την			G3588			TT-ASF			ὁ						ο								
852	45		Mat	2	20	20		ψυχ			ψυχὴν			ψυχὴν			ψυχην			G5590			TN-ASF			ψυχή						ψυχη								
853	45		Mat	2	20	21					τοῦ			τοῦ			του			G3588			TT-GSN			ὁ						ο								
854	45		Mat	2	20	22		πδίου			παιδίου			παιδίου			παιδιου			G3813			TN-GSN			παιδίον						παιδιον						,		
855	46		Mat	2	21	1		ὁ			ὁ			ὁ			ο			G3588			TT-NSM			ὁ						ο								
856	46		Mat	2	21	2					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε								
