ID	Line	BookNum	Book	Chapter	Verse	WordNum	WordOpen	Word	WordClose	NormWordOpen	NormWord	NormWordClose	LcWordOpen	LcWord	LcWordClose	NoDiaWordOpen	NoDiaWord	NoDiaWordClose	VarWordOpen	VarWord	VarWordClose	StrongOpen	Strong	StrongClose	RMACOpen	RMAC	RMACClose	LemmaOpen	Lemma	LemmaClose	LcLemmaOpen	LcLemma	LcLemmaClose	NoDiaLemmaOpen	NoDiaLemma	NoDiaLemmaClose	EnglishOpen	English	EnglishClose	EnglishPunc	WordPunc	WordDelimiter	EndOfLine	VarCodeClose	VarCode	VarCodeOpen
4124	225		Mat 	8	24	5		ἐγέετο			ἐγένετο			ἐγένετο			εγενετο						G1096			V-2ADI-3S			γίνομαι						γινομαι			Arose 								
4125	225		Mat 	8	24	6					ἐν			ἐν			εν						G1722			PREP			ἔν						εν			In 								
4126	225		Mat 	8	24	7		τῇ			τῇ			τῇ			τη						G3588			T-DSF			ὁ						ο			The 								
4127	225		Mat 	8	24	8		θαλάῃ			θαλάσσῃ			θαλάσσῃ			θαλασση						G2281			N-DSF			θάλασσα						θαλασσα			Sea, 								
4128	225		Mat 	8	24	9		ὥστε			ὥστε			ὥστε			ωστε						G5620			CONJ			ὥστε						ωστε			So That 								
4129	225		Mat 	8	24	10		τὸ			τὸ			τὸ			το						G3588			T-NSN			ὁ						ο			The 								
4130	225		Mat 	8	24	11		πλοῖο			πλοῖον			πλοῖον			πλοιον						G4143			N-NSN			πλοῖον						πλοιον			Ship 								
4131	225		Mat 	8	24	12		καλύε			καλύπτεσθαι			καλύπτεσθαι			καλυπτεσθαι						G2572			V-PPN			καλύπτω						καλυπτω			Was Covered 								
4132	225		Mat 	8	24	13		ὑὸ			ὑπὸ			ὑπὸ			υπο						G5259			PREP			ὑπό						υπο			By 								
4133	225		Mat 	8	24	14					τῶν			τῶν			των						G3588			T-GPN			ὁ						ο			The 								
4134	225		Mat 	8	24	15		κυμάτω			κυμάτων			κυμάτων			κυματων						G2949			N-GPN			κύμα						κυμα			Waves; 			.					
4135	225		Mat 	8	24	16		ἀυτὸσ			ἀυτὸς			ἀυτὸς			αυτος						G846			P-NSM			αὐτός						αυτος											
4136	225		Mat 	8	24	17		έ			δέ			δέ			δε						G1161			CONJ			δέ						δε			But He 								
4137	225		Mat 	8	24	18		ἐκάϑευδε			ἐκάϑευδεν			ἐκάϑευδεν			εκαθευδεν						G2518			V-IAI-3S			καθεύδω						καθευδω			Was Sleeping. 			.					
4138	226		Mat 	8	25	1					καὶ			καὶ			και						G2532			CONJ			καί						και			And 								
4139	226		Mat 	8	25	2		οσελθόντες			προσελθόντες			προσελθόντες			προσελθοντες						G4334			V-2AAP-NPM			προσέρχομαι						προσερχομαι			Having Come To Him 								
4140	226		Mat 	8	25	3		ὁι			ὁι			ὁι			οι						G3588			T-NPM			ὁ						ο			The 								
4141	226		Mat 	8	25	4		μαθηταί			μαθηταί			μαθηταί			μαθηται						G3101			N-NPM			μαθητής						μαθητης			Disciples 								
4142	226		Mat 	8	25	5		ἤγρα			ἤγειραν			ἤγειραν			ηγειραν						G1453			V-AAI-3P			ἐγείρω						εγειρω			Awoke 								
4143	226		Mat 	8	25	6		ἀυτὸ			ἀυτὸν			ἀυτὸν			αυτον						G846			P-ASM			αὐτός						αυτος			Him, 								
4144	226		Mat 	8	25	7		λέγοτες			λέγοντες			λέγοντες			λεγοντες						G3004			V-PAP-NPM			λέγω						λεγω			Saying, 			.					
4145	226		Mat 	8	25	8		κύριε			κύριε			κύριε			κυριε						G2962			N-VSM			κύριος						κυριος			Lord, 			,					
4146	226		Mat 	8	25	9		σῶσο			σῶσον			σῶσον			σωσον						G4982			V-AAM-2S			σώζω						σωζω			Save 								
4147	226		Mat 	8	25	10		ἡμᾶς			ἡμᾶς			ἡμᾶς			ημας						G2248			P-1AP			ἐγώ						εγω			Us; 			,					
4148	226		Mat 	8	25	11		ἀολύμεθα			ἀπολύμεθα			ἀπολύμεθα			απολυμεθα			απολλυμεθα			G622			V-PMI-1P			ἀπόλλυμι									We Perish. 							PC-V--X	
4149	227		Mat 	8	26	1					καὶ			καὶ			και						G2532			CONJ			καί						και			And 								
4150	227		Mat 	8	26	2		λέγ			λέγει			λέγει			λεγει						G3004			V-PAI-3S			λέγω						λεγω			He Says 								
4151	227		Mat 	8	26	3		ἀυτοῖς			ἀυτοῖς			ἀυτοῖς			αυτοις						G846			P-DPM			αὐτός						αυτος			To Them, 			.					
4152	227		Mat 	8	26	4		τΐ			τΐ			τΐ			τι						G5101			I-NSN			τίς						τις			Why 								
4153	227		Mat 	8	26	5		δλοὶ			δειλοὶ			δειλοὶ			δειλοι						G1169			A-NPM			δειλός						δειλος			Fearful 								
4154	227		Mat 	8	26	6		ἐε			ἐστε			ἐστε			εστε						G2075			V-PXI-2P			εἰμί						ειμι			Are Ye, 								
4155	227		Mat 	8	26	7		ὀλιγόπιοι			ὀλιγόπιστοι			ὀλιγόπιστοι			ολιγοπιστοι						G3640			A-VPM			ὀλιγόπιστος						ολιγοπιστος			O Ye Of Little Faith? 			;					
4156	227		Mat 	8	26	8		τό			τότε			τότε			τοτε						G5119			ADV			τότε						τοτε			Then, 								
4157	227		Mat 	8	26	9		ἐγερθεὶς			ἐγερθεὶς			ἐγερθεὶς			εγερθεις						G1453			V-APP-NSM			ἐγείρω						εγειρω			Having Arisen 								
4158	227		Mat 	8	26	10		ἐπείμησε			ἐπετίμησεν			ἐπετίμησεν			επετιμησεν						G2008			V-AAI-3S			ἐπιτιμάω						επιτιμαω			He Rebuked 								
4159	227		Mat 	8	26	11		τοῖσ			τοῖς			τοῖς			τοις						G3588			T-DPM			ὁ						ο			The 								
4160	227		Mat 	8	26	12		ἀνέμοις			ἀνέμοις			ἀνέμοις			ανεμοις						G417			N-DPM			ἄνεμος						ανεμος			Winds 								
4161	227		Mat 	8	26	13		ϗ			ϗ			ϗ			και						G2532			CONJ			καί						και			And 								
4162	227		Mat 	8	26	14		ῇ			τῇ			τῇ			τη						G3588			T-DSF			ὁ						ο			The 								
4163	227		Mat 	8	26	15		αλάῃ			θαλάσσῃ			θαλάσσῃ			θαλασση						G2281			N-DSF			θάλασσα						θαλασσα			Sea, 			,					
4164	227		Mat 	8	26	16					καὶ			καὶ			και						G2532			CONJ			καί						και			And 								
4165	227		Mat 	8	26	17		ἐγένε			ἐγένετο			ἐγένετο			εγενετο						G1096			V-2ADI-3S			γίνομαι						γινομαι			There Was 								
4166	227		Mat 	8	26	18		γαλήνη			γαλήνη			γαλήνη			γαληνη						G1055			N-NSF			γαλήνη						γαληνη			A Calm 								
4167	227		Mat 	8	26	19		μεάλη			μεγάλη			μεγάλη			μεγαλη						G3173			A-NSF			μέγας						μεγας			Great. 			.					
4168	228		Mat 	8	27	1		ὁι			ὁι			ὁι			οι						G3588			T-NPM			ὁ						ο			The 								
4169	228		Mat 	8	27	2					δὲ			δὲ			δε						G1161			CONJ			δέ						δε			And The 								
4170	228		Mat 	8	27	3		ἂνθρωοι			ἂνθρωποι			ἂνθρωποι			ανθρωποι						G444			N-NPM			ἄνθρωπος						ανθρωπος			Men 								
4171	228		Mat 	8	27	4		ἐθάυμασα			ἐθάυμασαν			ἐθάυμασαν			εθαυμασαν						G2296			V-AAI-3P			θαυμάζω						θαυμαζω			Wondered, 								
4172	228		Mat 	8	27	5		λὲγοντες			λὲγοντες			λὲγοντες			λεγοντες						G3004			V-PAP-NPM			λέγω						λεγω			Saying, 			,					
4173	228		Mat 	8	27	6		οαπός			ποταπός			ποταπός			ποταπος						G4217			A-NSM			ποταπός						ποταπος			What Kind Of Man 								
4174	228		Mat 	8	27	7					ἐστιν			ἐστιν			εστιν						G2076			V-PXI-3S			εἰμί						ειμι			Is 								
4175	228		Mat 	8	27	8		υτος			υτος			υτος			ουτος						G3778			D-NSM			οὗτος						ουτος			This, 			,					
4176	228		Mat 	8	27	9		ὅτι			ὅτι			ὅτι			οτι						G3754			CONJ			ὅτι						οτι			That 								
4177	228		Mat 	8	27	10					καὶ			καὶ			και						G2532			CONJ			καί						και			And 								
4178	228		Mat 	8	27	11		ὁι			ὁι			ὁι			οι						G3588			T-NPM			ὁ						ο			The 								
4179	228		Mat 	8	27	12		ἄνεμοι			ἄνεμοι			ἄνεμοι			ανεμοι						G417			N-NPM			ἄνεμος						ανεμος			Winds 			,					
4180	228		Mat 	8	27	13					καὶ			καὶ			και						G2532			CONJ			καί						και			And 								
4181	228		Mat 	8	27	14		ἡ			ἡ			ἡ			η						G3588			T-NSF			ὁ						ο			The 								
4182	228		Mat 	8	27	15		ϑάλαα			ϑάλασσα			ϑάλασσα			θαλασσα						G2281			N-NSF			θάλασσα						θαλασσα			Sea 								
4183	228		Mat 	8	27	16		ὑακούσι			ὑπακούουσιν			ὑπακούουσιν			υπακουουσιν						G5219			V-PAI-3P			ὑπακούω						υπακουω			Obey 								
4184	228		Mat 	8	27	17		ἀυτῷ			ἀυτῷ			ἀυτῷ			αυτω						G846			P-DSM			αὐτός						αυτος			Him? 			;					
4185	229		Mat 	8	28	1		Καὶ			Καὶ			καὶ			και						G2532			CONJ			καί						και			And 								
4186	229		Mat 	8	28	2		ἐλθόντι			ἐλθόντι			ἐλθόντι			ελθοντι						G2064			V-2AAP-DSM			ἔρχομαι						ερχομαι			When Had Come 								
4187	229		Mat 	8	28	3		ἀυτῷ			ἀυτῷ			ἀυτῷ			αυτω						G846			P-DSM			αὐτός						αυτος			Him 								
4188	229		Mat 	8	28	4		ἐι			ἐις			ἐις			εις						G1519			PREP			εἰς						εις			To 								
4189	229		Mat 	8	28	5		τὸ			τὸ			τὸ			το						G3588			T-ASN			ὁ						ο			The 								
4190	229		Mat 	8	28	6		πέρα			πέραν			πέραν			περαν						G4008			ADV			πέραν						περαν			Other Side 			.					
4191	229		Mat 	8	28	7		ἐις			ἐις			ἐις			εις						G1519			PREP			εἰς						εις			To 								
4192	229		Mat 	8	28	8		χώρα			χώραν			χώραν			χωραν						G5561			N-ASF			χώρα						χωρα			Country 								
4193	229		Mat 	8	28	9					τῶν			τῶν			των						G3588			T-GPN			ὁ						ο			The 								
4194	229		Mat 	8	28	10		γεργεσηῶ			γεργεσηνῶν			γεργεσηνῶν			γεργεσηνων						G1086			N-GPM			Γεργεσηνός						γεργεσηνος			Gergesenes, 			,					
4195	229		Mat 	8	28	11		ὑήνησα			ὑπήντησαν			ὑπήντησαν			υπηντησαν						G5221			V-AAI-3P			ὑπαντάω						υπανταω			Met 								
4196	229		Mat 	8	28	12		ἀυτῷ			ἀυτῷ			ἀυτῷ			αυτω						G846			P-DSM			αὐτός						αυτος			Him 								
4197	229		Mat 	8	28	13		δύο			δύο			δύο			δυο						G1417			A-NUI			δύο						δυο			Two 								
4198	229		Mat 	8	28	14		δμονιζόοι			δαιμονιζόμενοι			δαιμονιζόμενοι			δαιμονιζομενοι						G1139			V-PNP-NPM			δαιμονίζομαι						δαιμονιζομαι			Possessed By Demons 								
4199	229		Mat 	8	28	15		ἐκ			ἐκ			ἐκ			εκ						G1537			PREP			ἐκ						εκ			Out Of 								
4200	229		Mat 	8	28	16					τῶν			τῶν			των						G3588			T-GPN			ὁ						ο			The 								
4201	229		Mat 	8	28	17		μνημείω			μνημείων			μνημείων			μνημειων						G3419			N-GPN			μνημεῖον						μνημειον			Tombs 								
4202	229		Mat 	8	28	18		ερχόοι			ἐξερχόμενοι			ἐξερχόμενοι			εξερχομενοι						G1831			V-PNP-NPM			ἐξέρχομαι						εξερχομαι			Coming, 								
4203	229		Mat 	8	28	19		χαλεποὶ			χαλεποὶ			χαλεποὶ			χαλεποι						G5467			A-NPM			χαλεπός						χαλεπος			Violent 								
4204	229		Mat 	8	28	20		λία			λίαν			λίαν			λιαν						G3029			ADV			λίαν						λιαν			Very, 			,					
4205	229		Mat 	8	28	21		ὥε			ὥστε			ὥστε			ωστε						G5620			CONJ			ὥστε						ωστε			So That 								
4206	229		Mat 	8	28	22		μὴ			μὴ			μὴ			μη						G3361			PRT-N			μή						μη			Not 								
4207	229		Mat 	8	28	23		ἰύ			ἰσχύειν			ἰσχύειν			ισχυειν						G2480			V-PAN			ἰσχύω						ισχυω			Was Able 								
4208	229		Mat 	8	28	24		τινὰ			τινὰ			τινὰ			τινα						G5100			X-ASM			τίς						τις			Any One 								
4209	229		Mat 	8	28	25		παρελϑ			παρελϑεῖν			παρελϑεῖν			παρελθειν						G3928			V-2AAN			παρέρχομαι						παρερχομαι			To Pass 								
4210	229		Mat 	8	28	26		διὰ			διὰ			διὰ			δια						G1223			PREP			διά						δια			By 								
4211	229		Mat 	8	28	27					τῆς			τῆς			της						G3588			T-GSF			ὁ						ο											
4212	229		Mat 	8	28	28		ὁδοῦ			ὁδοῦ			ὁδοῦ			οδου						G3598			N-GSF			ὁδός						οδος											
4213	229		Mat 	8	28	29		ἐκείης			ἐκείνης			ἐκείνης			εκεινης						G1565			D-GSF			ἐκεῖνος						εκεινος			That Way. 			.					
4214	230		Mat 	8	29	1					καὶ			καὶ			και						G2532			CONJ			καί						και			And 								
4215	230		Mat 	8	29	2		ἰδοὺ			ἰδοὺ			ἰδοὺ			ιδου						G2400			V-2AAM-2S			ἰδού						ιδου			Lo, 								
4216	230		Mat 	8	29	3		ἔκραξα			ἔκραξαν			ἔκραξαν			εκραξαν						G2896			V-AAI-3P			κράζω						κραζω			They Cried Out, 								
4217	230		Mat 	8	29	4		λέγοντες			λέγοντες			λέγοντες			λεγοντες						G3004			V-PAP-NPM			λέγω						λεγω			Saying, 			.					
4218	230		Mat 	8	29	5		τΐ			τΐ			τΐ			τι						G5101			I-NSN			τίς						τις			What 								
4219	230		Mat 	8	29	6		ἡμῖ			ἡμῖν			ἡμῖν			ημιν						G2254			P-1DP			ἐγώ						εγω			To Us 								
4220	230		Mat 	8	29	7					καὶ			καὶ			και						G2532			CONJ			καί						και			And 								
4221	230		Mat 	8	29	8		σοὶ			σοὶ			σοὶ			σοι						G4671			P-2DS			σύ						συ			To Thee, 								
4222	230		Mat 	8	29	9		ΙΗΣΟΥ			ΙΗΣΟΥ			ιησου			ιησου						G2424			N-VSM			Ἰησοῦς						ιησους			Jesus, 								
4223	230		Mat 	8	29	10		ὲ			υἱὲ			υἱὲ			υιε						G5207			N-VSM			υἱός						υιος			Son 								
4224	230		Mat 	8	29	11					τοῦ			τοῦ			του						G3588			T-GSM			ὁ						ο											
4225	230		Mat 	8	29	12		εοῦ			θεοῦ			θεοῦ			θεου						G2316			N-GSM			θεός						θεος			Of God? 			;					
4226	230		Mat 	8	29	13		ἦλθες			ἦλθες			ἦλθες			ηλθες						G2064			V-2AAI-2S			ἔρχομαι						ερχομαι			Art Thou Come 								
4227	230		Mat 	8	29	14		ὧδὲ			ὧδὲ			ὧδὲ			ωδε						G5602			ADV			ὧδε						ωδε			Here 								
4228	230		Mat 	8	29	15		ὸ			πρὸ			πρὸ			προ						G4253			PREP			πρό						προ			Before The 								
4229	230		Mat 	8	29	16		καιρ			καιροῦ			καιροῦ			καιρου						G2540			N-GSM			καιρός						καιρος			Time 								
4230	230		Mat 	8	29	17		βασαίσαι			βασανίσαι			βασανίσαι			βασανισαι						G928			V-AAN			βασανίζω						βασανιζω			To Torment 								
4231	230		Mat 	8	29	18		ἡμᾶς			ἡμᾶς			ἡμᾶς			ημας						G2248			P-1AP			ἐγώ						εγω			Us? 			;					
4232	231		Mat 	8	30	1		ἦ			ἦν			ἦν			ην						G2258			V-IXI-3S			εἰμί						ειμι											
4233	231		Mat 	8	30	2					δὲ			δὲ			δε						G1161			CONJ			δέ						δε			Now There Was 								
4234	231		Mat 	8	30	3		μακράν			μακράν			μακράν			μακραν						G3112			ADV			μακράν						μακραν			Far Off 								
4235	231		Mat 	8	30	4		ἀϖʼ			ἀϖ'			ἀϖ'			απ						G575			PREP			ἀπό						απο			From 								
4236	231		Mat 	8	30	5		ἀυτῶ			ἀυτῶν			ἀυτῶν			αυτων						G846			P-GPM			αὐτός						αυτος			Them 								
4237	231		Mat 	8	30	6		ἀγέλη			ἀγέλη			ἀγέλη			αγελη						G34			N-NSF			ἀγέλη						αγελη			A Herd 								
4238	231		Mat 	8	30	7		χοίρω			χοίρων			χοίρων			χοιρων						G5519			N-GPM			χοῖρος						χοιρος			Of Swine 								
4239	231		Mat 	8	30	8		ποῶ			πολλῶν			πολλῶν			πολλων						G4183			A-GPM			πολύς						πολυς			Many 								
4240	231		Mat 	8	30	9		βοσκομέη			βοσκομένη			βοσκομένη			βοσκομενη						G1006			V-PPP-NSF			βόσκω						βοσκω			Feeding; 			.					
4241	232		Mat 	8	31	1		ὁι			ὁι			ὁι			οι						G3588			T-NPM			ὁ						ο											
4242	232		Mat 	8	31	2					δὲ			δὲ			δε						G1161			CONJ			δέ						δε			And The 								
4243	232		Mat 	8	31	3		δαίμονες			δαίμονες			δαίμονες			δαιμονες						G1142			N-NPM			δαίμων						δαιμων			Demons 								
4244	232		Mat 	8	31	4		εκάλο			παρεκάλουν			παρεκάλουν			παρεκαλουν						G3870			V-IAI-3P			παρακαλέω						παρακαλεω			Besought 								
4245	232		Mat 	8	31	5		ἀυτὸ			ἀυτὸν			ἀυτὸν			αυτον						G846			P-ASM			αὐτός						αυτος			Him, 								
4246	232		Mat 	8	31	6		λέγοντες			λέγοντες			λέγοντες			λεγοντες						G3004			V-PAP-NPM			λέγω						λεγω			Saying, 			.					
4247	232		Mat 	8	31	7		Ει			Ει			ει			ει						G1487			COND			εἰ						ει			If 								
4248	232		Mat 	8	31	8		ἐκϐάς			ἐκϐάλλεις			ἐκϐάλλεις			εκβαλλεις						G1544			V-PAI-2S			ἐκβάλλω						εκβαλλω			Thou Cast Out 								
4249	232		Mat 	8	31	9		ἡμᾶς			ἡμᾶς			ἡμᾶς			ημας						G2248			P-1AP			ἐγώ						εγω			Us, 			,					
4250	232		Mat 	8	31	10		ἐπὶεψο			ἐπὶτρεψον			ἐπὶτρεψον			επιτρεψον						G2010			V-AAM-2S			ἐπιτρέπω						επιτρεπω			Allow 								
4251	232		Mat 	8	31	11		ἡμῖ			ἡμῖν			ἡμῖν			ημιν						G2254			P-1DP			ἐγώ						εγω			Us 								
4252	232		Mat 	8	31	12		ἀελθν			ἀπελθεῖν			ἀπελθεῖν			απελθειν						G565			V-2AAN			ἀπέρχομαι						απερχομαι			To Go Away 								
4253	232		Mat 	8	31	13		ἐις			ἐις			ἐις			εις						G1519			PREP			εἰς						εις			Into 								
4254	232		Mat 	8	31	14					τὴν			τὴν			την						G3588			T-ASF			ὁ						ο			The 								
4255	232		Mat 	8	31	15		ἀγέλη			ἀγέλην			ἀγέλην			αγελην						G34			N-ASF			ἀγέλη						αγελη			Herd 								
4256	232		Mat 	8	31	16					τῶν			τῶν			των						G3588			T-GPM			ὁ						ο			Of The 								
4257	232		Mat 	8	31	17		χοίρω			χοίρων			χοίρων			χοιρων						G5519			N-GPM			χοῖρος						χοιρος			Swine. 			.					
4258	233		Mat 	8	32	1					καὶ			καὶ			και						G2532			CONJ			καί						και			And 								
4259	233		Mat 	8	32	2		ιπε			ιπεν			ιπεν			ειπεν						G2036			V-2AAI-3S			ἔπω						επω			He Said 								
4260	233		Mat 	8	32	3		ἀυτοῖς			ἀυτοῖς			ἀυτοῖς			αυτοις						G846			P-DPM			αὐτός						αυτος			To Them, 			,					
4261	233		Mat 	8	32	4		ὐάγετε			ὐπάγετε			ὐπάγετε			υπαγετε						G5217			V-PAM-2P			ὑπάγω						υπαγω			Go. 			.					
4262	233		Mat 	8	32	5		ὁι			ὁι			ὁι			οι						G3588			T-NPM			ὁ						ο											
4263	233		Mat 	8	32	6					δὲ			δὲ			δε						G1161			CONJ			δέ						δε			And They 								
4264	233		Mat 	8	32	7		ελϑοντες			ἐξελϑοντες			ἐξελϑοντες			εξελθοντες						G1831			V-2AAP-NPM			ἐξέρχομαι						εξερχομαι			Having Gone Out 			,					
4265	233		Mat 	8	32	8		ἀπῆλϑο			ἀπῆλϑον			ἀπῆλϑον			απηλθον						G565			V-2AAI-3P			ἀπέρχομαι						απερχομαι			Went Away 								
4266	233		Mat 	8	32	9		ἐις			ἐις			ἐις			εις						G1519			PREP			εἰς						εις			Into 								
4267	233		Mat 	8	32	10					τὴν			τὴν			την						G3588			T-ASF			ὁ						ο			The 								
4268	233		Mat 	8	32	11		ἀγέλη			ἀγέλην			ἀγέλην			αγελην						G34			N-ASF			ἀγέλη						αγελη			Herd 								
4269	233		Mat 	8	32	12					τῶν			τῶν			των						G3588			T-GPM			ὁ						ο			Of The 								
4270	233		Mat 	8	32	13		χοίρω			χοίρων			χοίρων			χοιρων						G5519			N-GPM			χοῖρος						χοιρος			Swine 			,					
4271	233		Mat 	8	32	14					καὶ			καὶ			και						G2532			CONJ			καί						και			And 								
4272	233		Mat 	8	32	15		ἶδοὺ			ἶδοὺ			ἶδοὺ			ιδου						G2400			V-2AAM-2S			ἰδού						ιδου			Behold, 								
4273	233		Mat 	8	32	16		ὤρμησεν			ὤρμησεν			ὤρμησεν			ωρμησεν						G3729			V-AAI-3S			ὁρμάω						ορμαω			Rushed 								
4274	233		Mat 	8	32	17		ᾶσα			πᾶσα			πᾶσα			πασα						G3956			A-NSF			πᾶς						πας			All 								
4275	233		Mat 	8	32	18		ἡ			ἡ			ἡ			η						G3588			T-NSF			ὁ						ο			The 								
4276	233		Mat 	8	32	19		ἀγέλη			ἀγέλη			ἀγέλη			αγελη						G34			N-NSF			ἀγέλη						αγελη			Herd 								
4277	233		Mat 	8	32	20					τῶν			τῶν			των						G3588			T-GPM			ὁ						ο			Of The 								
4278	233		Mat 	8	32	21		χοίρω			χοίρων			χοίρων			χοιρων						G5519			N-GPM			χοῖρος						χοιρος			Swine 								
4279	233		Mat 	8	32	22		κατὰ			κατὰ			κατὰ			κατα						G2596			PREP			κατά						κατα			Down 								
4280	233		Mat 	8	32	23					τοῦ			τοῦ			του						G3588			T-GSM			ὁ						ο			The 								
4281	233		Mat 	8	32	24		κριμν			κριμνοῦ			κριμνοῦ			κριμνου			κρημνου			G2911			N-GSM			κρημνός									Steep 							PC-V--X	
4282	233		Mat 	8	32	25		ἐις			ἐις			ἐις			εις						G1519			PREP			εἰς						εις			Into 								
4283	233		Mat 	8	32	26					τὴν			τὴν			την						G3588			T-ASF			ὁ						ο			The 								
4284	233		Mat 	8	32	27		θάλαα			θάλασσαν			θάλασσαν			θαλασσαν						G2281			N-ASF			θάλασσα						θαλασσα			Sea, 			,					
4285	233		Mat 	8	32	28					καὶ			καὶ			και						G2532			CONJ			καί						και			And 								
4286	233		Mat 	8	32	29		ἀπέθανο			ἀπέθανον			ἀπέθανον			απεθανον						G599			V-2AAI-3P			ἀποθνήσκω						αποθνησκω			Died 								
4287	233		Mat 	8	32	30					ἐν			ἐν			εν						G1722			PREP			ἔν						εν			In 								
4288	233		Mat 	8	32	31		τοῖς			τοῖς			τοῖς			τοις						G3588			T-DPN			ὁ						ο			The 								
4289	233		Mat 	8	32	32		ὕδασιν			ὕδασιν			ὕδασιν			υδασιν						G5204			N-DPN			ὕδωρ						υδωρ			Waters. 			,					
4290	234		Mat 	8	33	1		ὁι			ὁι			ὁι			οι						G3588			T-NPM			ὁ						ο											
4291	234		Mat 	8	33	2					δὲ			δὲ			δε						G1161			CONJ			δέ						δε			But Those Who 								
4292	234		Mat 	8	33	3		βόσκοντε			βόσκοντες			βόσκοντες			βοσκοντες						G1006			V-PAP-NPM			βόσκω						βοσκω			Fed Them 								
4293	234		Mat 	8	33	4		ἔφυγο			ἔφυγον			ἔφυγον			εφυγον						G5343			V-2AAI-3P			φεύγω						φευγω			Fled, 			.					
4294	234		Mat 	8	33	5					καὶ			καὶ			και						G2532			CONJ			καί						και			And 								
4295	234		Mat 	8	33	6		ἀελθόνε			ἀπελθόντες			ἀπελθόντες			απελθοντες						G565			V-2AAP-NPM			ἀπέρχομαι						απερχομαι			Having Gone Away 								
4296	234		Mat 	8	33	7		ἐι			ἐις			ἐις			εις						G1519			PREP			εἰς						εις			Into 								
4297	234		Mat 	8	33	8					τὴν			τὴν			την						G3588			T-ASF			ὁ						ο			The 								
4298	234		Mat 	8	33	9		όλι			πόλιν			πόλιν			πολιν						G4172			N-ASF			πόλις						πολις			City 			,					
4299	234		Mat 	8	33	10		ἀπήλα			ἀπήγγειλαν			ἀπήγγειλαν			απηγγειλαν						G518			V-AAI-3P			ἀπαγγέλλω						απαγγελλω			Related 								
4300	234		Mat 	8	33	11		άντα			πάντα			πάντα			παντα						G3956			A-APN			πᾶς						πας			Everything, 								
4301	234		Mat 	8	33	12					καὶ			καὶ			και						G2532			CONJ			καί						και			And 								
4302	234		Mat 	8	33	13		τὰ			τὰ			τὰ			τα						G3588			T-APN			ὁ						ο			The Events 								
4303	234		Mat 	8	33	14					τῶν			τῶν			των						G3588			T-GPM			ὁ						ο											
4304	234		Mat 	8	33	15		δαιμονιζοω			δαιμονιζομένων			δαιμονιζομένων			δαιμονιζομενων						G1139			V-PNP-GPM			δαιμονίζομαι						δαιμονιζομαι			Concerning Those Possessed By Demons. 			.					
4305	235		Mat 	8	34	1					καὶ			καὶ			και						G2532			CONJ			καί						και			And 								
4306	235		Mat 	8	34	2		ἰδοὺ			ἰδοὺ			ἰδοὺ			ιδου						G2400			V-2AAM-2S			ἰδού						ιδου			Behold, 								
4307	235		Mat 	8	34	3		πᾶσα			πᾶσα			πᾶσα			πασα						G3956			A-NSF			πᾶς						πας			All 								
4308	235		Mat 	8	34	4		ἡ			ἡ			ἡ			η						G3588			T-NSF			ὁ						ο			The 								
4309	235		Mat 	8	34	5		πόλις			πόλις			πόλις			πολις						G4172			N-NSF			πόλις						πολις			City 								
4310	235		Mat 	8	34	6		ῆλθε			ἐξῆλθεν			ἐξῆλθεν			εξηλθεν						G1831			V-2AAI-3S			ἐξέρχομαι						εξερχομαι			Went Out 								
4311	235		Mat 	8	34	7		ἐις			ἐις			ἐις			εις						G1519			PREP			εἰς						εις			To 								
4312	235		Mat 	8	34	8		σάνησι			συνάντησιν			συνάντησιν			συναντησιν						G4877			N-ASF			συνάντησις						συναντησις			Meet 								
4313	235		Mat 	8	34	9		ῷ			τῷ			τῷ			τω						G3588			T-DSM			ὁ						ο											
4314	235		Mat 	8	34	10		ΙΗΣΟΥ			ΙΗΣΟΥ			ιησου			ιησου						G2424			N-DSM			Ἰησοῦς						ιησους			Jesus; 								
4315	235		Mat 	8	34	11					καὶ			καὶ			και						G2532			CONJ			καί						και			And 								
4316	235		Mat 	8	34	12		ἰδόντες			ἰδόντες			ἰδόντες			ιδοντες						G1492			V-2AAP-NPM			εἴδω						ειδω			Seeing 								
4317	235		Mat 	8	34	13		ἀυτὸ			ἀυτὸν			ἀυτὸν			αυτον						G846			P-ASM			αὐτός						αυτος			Him, 			,					
4318	235		Mat 	8	34	14		παρεκάλεσα			παρεκάλεσαν			παρεκάλεσαν			παρεκαλεσαν						G3870			V-AAI-3P			παρακαλέω						παρακαλεω			They Besought Him 			.					
4319	235		Mat 	8	34	15		ὅπως			ὅπως			ὅπως			οπως						G3704			ADV			ὅπως						οπως			That 								
4320	235		Mat 	8	34	16		μεταβῇ			μεταβῇ			μεταβῇ			μεταβη						G3327			V-2AAS-3S			μεταβαίνω						μεταβαινω			He Would Depart 								
4321	235		Mat 	8	34	17		ἀπὸ			ἀπὸ			ἀπὸ			απο						G575			PREP			ἀπό						απο			From 								
4322	235		Mat 	8	34	18					τῶν			τῶν			των						G3588			T-GPN			ὁ						ο											
4323	235		Mat 	8	34	19		ὀρίω			ὀρίων			ὀρίων			οριων						G3725			N-GPN			ὅριον						οριον											
4324	235		Mat 	8	34	20		ἀυτῶ			ἀυτῶν			ἀυτῶν			αυτων						G846			P-GPM			αὐτός						αυτος			Their Borders. 			.					
