ID	Line	Book	Chapter	Verse	WordNum	Word	NoDiaWord	VarWord	Strong	RMAC	Lemma	VarianceForm	VarianceType	ImpactCode	ErrorCode	VarCode	Description	Preserved	Corrected	Error	Variance	Context	Inflection	Resolved
	31	Mat 	2	6	18	ὅ	ος	ος	G3739	R-NSM	ὅς	P	V		None	P-V--	None	1	0	0	1	0	0	1
	31	Mat 	2	6	19		τις	τις	G5101	I-NSM	τίς	P	V		None	P-V--	None	1	0	0	1	0	0	1
	33	Mat 	2	8	22	ἀυ	αυτον	αυτον	G846	P-ASM	αὐτός	P	V		None	P-V--	None	1	0	0	1	0	0	1
	36	Mat 	2	11	17	ἀυὸ	αυτον	αυτον	G846	P-ASM	αὐτός	P	V		None	P-V--	None	1	0	0	1	0	0	1
	55	Mat 	3	7	24	ὀρῆς;	οργησ;	οργης	G3709	N-GSF	ὀργή	P	V		Punctuation-P	P-V--P	None	1	0	0	1	0	0	1
	57	Mat 	3	9	21		του	του	G3588	T-GSM	ὁ	P	V		None	P-V--	None	1	0	0	1	0	0	1
	70	Mat 	4	5	11	ἔησε	εστησεν	εστησεν	G2476	V-AAI-3S	ἵστημι	P	V		None	P-V--	None	1	0	0	1	0	0	1
	75	Mat 	4	10	7	ὀίσω	οπισω	οπισω	G3694	ADV	ὀπίσω	P	V		None	P-V--	None	1	0	0	1	0	0	1
	75	Mat 	4	10	8	μ	μου	μου	G3450	P-1GS	ἐγώ	P	V		None	P-V--	None	1	0	0	1	0	0	1
	78	Mat 	4	13	4	ναζαρέθ	ναζαρεθ	ναζαρεθ	G3478	N-PRI	Ναζαρέθ	P	V		None	P-V--	None	1	0	0	1	0	0	1
	81	Mat 	4	16	7	ιδε	ειδεν	ειδεν	G1492	V-2AAI-3S	εἴδω	P	V		None	P-V--	None	1	0	0	1	0	0	1
	101	Mat 	5	11	14	ἡμῶ	ημων	ημων	G2257	P-1GP	ἐγώ	P	V	C	Spelling-X	P-V-C-X	ὑμῶν	1	0	0	1	1	0	1
	109	Mat 	5	19	9	ἐλαχίο	ελαχιστον	ελαχιστον	G1646	A-ASN	ἐλάχιστος	P	V		None	P-V--	None	1	0	0	1	0	0	1
	113	Mat 	5	23	10		και	και	G2532	CONJ	καί	P	V		None	P-V--	None	1	0	0	1	0	0	1
	113	Mat 	5	23	11	ἐκ	εκει	εκει	G1563	ADV	ἐκεῖ	P	V		None	P-V--	None	1	0	0	1	0	0	1
	119	Mat 	5	29	8	σκδαλίζῃ	σκανδαλιζη	σκανδαλιζη	G4624	V-PAS-3S	σκανδαλίζω	P	V		None	P-V--	None	1	0	0	1	0	0	1
	120	Mat 	5	30	21		του	του	G3588	T-GSM	ὁ	P	V		None	P-V--	None	1	0	0	1	0	0	1
	140	Mat 	6	2	3	οις	ποιεις	ποιεις	G4160	V-PAI-2S	ποιέω	P	V		None	P-V--	None	1	0	0	1	0	0	1
	140	Mat 	6	2	31	ἀυ	αυτου	αυτου	G846	P-GSM	αὐτός	P	V		None	P-V--	None	1	0	0	1	0	0	1
	144	Mat 	6	6	8	αμον	ταμειον	ταμειον	G5009	N-NSN	ταμεῖον	P	V		None	P-V--	None	1	0	0	1	0	0	1
	147	Mat 	6	9	1	Οὕ	ουτος	ουτος	G3778	D-NSM	οὗτος	P	V		None	P-V--	None	1	0	0	1	0	0	1
	152	Mat 	6	14	14	ἡμῶν	ημων	ημων	G2257	P-1GP	ἐγώ	P	V	C	Spelling-X	P-V-C-X	ὑμῶν	1	0	0	1	1	0	1
	163	Mat 	6	25	2		δε	δε	G1161	CONJ	δέ	P	V		None	P-V--	None	1	0	0	1	0	0	1
	176	Mat 	7	4	6	σο	σον	σον	G4674	S-2ASN	σός	P	V		None	P-V--	None	1	0	0	1	0	0	1
	176	Mat 	7	4	14	σο	σον	σον	G4674	S-2ASN	σός	P	V		None	P-V--	None	1	0	0	1	0	0	1
	190	Mat 	7	18	12	ποὺς	πους	πους	G4228	N-NSM	πούς	P	V		None	P-V--	None	1	0	0	1	0	0	1
	194	Mat 	7	22	5	ἐκεί	εκει	εκει	G1563	ADV	ἐκεῖ	P	V		None	P-V--	None	1	0	0	1	0	0	1
	194	Mat 	7	22	6	μῃ	μη	μη	G3361	PRT-N	μή	P	V		None	P-V--	None	1	0	0	1	0	0	1
	196	Mat 	7	24	3	ὅς	ος	ος	G3739	R-NSM	ὅς	P	V		None	P-V--	None	1	0	0	1	0	0	1
	196	Mat 	7	24	4	τις	τις	τις	G5101	I-NSM	τίς	P	V		None	P-V--	None	1	0	0	1	0	0	1
	198	Mat 	7	26	16	ὅς	ος	ος	G3739	R-NSM	ὅς	P	V		None	P-V--	None	1	0	0	1	0	0	1
	198	Mat 	7	26	17	ις	τις	τις	G5101	I-NSM	τίς	P	V		None	P-V--	None	1	0	0	1	0	0	1
	200	Mat 	7	28	4	ἐτέλεσε	ετελεσεν	ετελεσεν	G5055	V-AAI-3S	τελέω	P	V		None	P-V--	None	1	0	0	1	0	0	1
	202	Mat 	8	1	1	Καταβά	καταβαν	καταβαν	G2597	V-2AAP-ASN	καταβαίνω	P	V		None	P-V--	None	1	0	0	1	0	0	1
	202	Mat 	8	1	2	τι	τι	τι	G5100	X-ASN	τίς	P	V		None	P-V--	None	1	0	0	1	0	0	1
	205	Mat 	8	4	9	ἀλλὰ	αλλα	αλλα	G235	CONJ	ἀλλά	P	V		None	P-V--	None	1	0	0	1	0	0	1
	211	Mat 	8	10	13	ὁυ	ου	ου	G3739	R-GSM	ὅς	P	V		None	P-V--	None	1	0	0	1	0	0	1
	211	Mat 	8	10	18	σ	τος	τος	G3588	T-NSN	ὁ	P	V		None	P-V--	None	1	0	0	1	0	0	1
	211	Mat 	8	10	19	άυην	αυτην	αυτην	G846	P-ASF	αὐτός	P	V		None	P-V--	None	1	0	0	1	0	0	1
	214	Mat 	8	13	6	ἑκανάρχῃ	εκατονταρχη	εκατονταρχη	G1543	N-DSM	ἑκατοντάρχης	P	V		None	P-V--	None	1	0	0	1	0	0	1
	217	Mat 	8	16	4	οσήνεγκε	προσηνεγκεν	προσηνεγκεν	G4374	V-AAI-3S	προσφέρω	P	V		None	P-V--	None	1	0	0	1	0	0	1
	236	Mat 	9	1	3	ὁ	ο	ο	G3588	T-NSM	ὁ	P	V		None	P-V--	None	1	0	0	1	0	0	1
	236	Mat 	9	1	4	ΙΗΣΟΥΣ	ιησους	ιησους	G2424	N-NSM	Ἰησοῦς	P	V		None	P-V--	None	1	0	0	1	0	0	1
	243	Mat 	9	8	5	ἐθάυμασε	εθαυμασεν	εθαυμασεν	G2296	V-AAI-3S	θαυμάζω	P	V		None	P-V--	None	1	0	0	1	0	0	1
	248	Mat 	9	13	6	ἔλεοσ	ελεος	ελεος	G1656	N-NSM	ἔλεος	P	V		None	P-V--	None	1	0	0	1	0	0	1
	253	Mat 	9	18	23	ἐϖ̓	επ̓	επ	G1909	PREP	ἐπί	P	V		None	P-V--	None	1	0	0	1	0	0	1
	256	Mat 	9	21	9	ἷματίσυ	ιματισυ	ιματισυ	G2439	V-RPP-ASM	ἱματίζω	P	V		None	P-V--	None	1	0	0	1	0	0	1
	265	Mat 	9	30	3	ἀυ	αυτου	αυτου	G846	P-GSM	αὐτός	P	V		None	P-V--	None	1	0	0	1	0	0	1
	267	Mat 	9	32	5	οσήνεγκε	προσηνεγκεν	προσηνεγκεν	G4374	V-AAI-3S	προσφέρω	P	V		None	P-V--	None	1	0	0	1	0	0	1
	273	Mat 	9	38	8	κ	εκ	εκ	G1537	PREP	ἐκ	P	V		None	P-V--	None	1	0	0	1	0	0	1
	273	Mat 	9	38	9	βάλῃ	βαλη	βαλη	G906	V-2AAS-3S	βάλλω	P	V		None	P-V--	None	1	0	0	1	0	0	1
	274	Mat 	10	1	10	κατὰ	κατα	κατα	G2596	PREP	κατά	P	V		None	P-V--	None	1	0	0	1	0	0	1
	284	Mat 	10	11	15		και	και	G2532	CONJ	καί	P	V		None	P-V--	None	1	0	0	1	0	0	1
	284	Mat 	10	11	16	ἐκ	εκει	εκει	G1563	ADV	ἐκεῖ	P	V		None	P-V--	None	1	0	0	1	0	0	1
	304	Mat 	10	31	7	ἡμς	ημεις	ημεις	G2249	P-1NP	ἐγώ	P	V		None	P-V--	None	1	0	0	1	0	0	1
	305	Mat 	10	32	3	ὅ	ος	ος	G3739	R-NSM	ὅς	P	V		None	P-V--	None	1	0	0	1	0	0	1
	305	Mat 	10	32	4	ς	τις	τις	G5101	I-NSM	τίς	P	V		None	P-V--	None	1	0	0	1	0	0	1
	313	Mat 	10	40	4	ἐμὴ	εμη	εμη	G1699	S-1NSF	ἐμός	P	V		None	P-V--	None	1	0	0	1	0	0	1
	315	Mat 	10	42	20	ἀπολέσ	απολεσει	απολεσαι	G622	V-AAN	ἀπόλλυμι	P	V		None	P-V--	None	1	0	0	1	0	0	1
	333	Mat 	11	18	4	μή	μη	μη	G3361	PRT-N	μή	P	V		None	P-V--	None	1	0	0	1	0	0	1
	333	Mat 	11	18	5		τε	τε	G5037	PRT	τέ	P	V		None	P-V--	None	1	0	0	1	0	0	1
	333	Mat 	11	18	7	μή	μη	μη	G3361	PRT-N	μή	P	V		None	P-V--	None	1	0	0	1	0	0	1
	333	Mat 	11	18	8		τε	τε	G5037	PRT	τέ	P	V		None	P-V--	None	1	0	0	1	0	0	1
	333	Mat 	11	18	12	ὅτι	οτι	οτι	G3754	CONJ	ὅτι	P	V		None	P-V--	None	1	0	0	1	0	0	1
	352	Mat 	12	7	6	ἔλεοσ	ελεος	ελεος	G1656	N-NSM	ἔλεος	P	V		None	P-V--	None	1	0	0	1	0	0	1
	371	Mat 	12	26	7	ἐκ	εκ	εκ	G1537	PREP	ἐκ	P	V		None	P-V--	None	1	0	0	1	0	0	1
	371	Mat 	12	26	8	βάλλ	βαλλει	βαλλει	G906	V-PAI-3S	βάλλω	P	V		None	P-V--	None	1	0	0	1	0	0	1
	373	Mat 	12	28	1	ἐι	ειδε	ειδε	G1492	V-2AAI-3S	εἴδω	P	V		None	P-V--	None	1	0	0	1	0	0	1
	375	Mat 	12	30	7	μοῦ	μου	μου	G3450	P-1GS	ἐγώ	P	V		None	P-V--	None	1	0	0	1	0	0	1
	377	Mat 	12	32	3	ἐὰ	εαν	εαν	G1437	COND	ἐάν	P	V		None	P-V--	None	1	0	0	1	0	0	1
	377	Mat 	12	32	22	ὀυ	ου	ου	G3739	R-GSM	ὅς	P	V		None	P-V--	None	1	0	0	1	0	0	1
	380	Mat 	12	35	5		των	των	G3588	T-GPF	ὁ	P	V		None	P-V--	None	1	0	0	1	0	0	1
	389	Mat 	12	44	11	ἐλθὼ	ελθων	ελθων	G2064	V-2AAP-NSM	ἔρχομαι	P	V		None	P-V--	None	1	0	0	1	0	0	1
	403	Mat 	13	8	3	ἔπεσα	επεσαν	επεσαν	G4098	V-2AAI-3P	πίπτω	P	V		None	P-V--	None	1	0	0	1	0	0	1
	410	Mat 	13	15	29	σιῶσι	συνιωσιν	συνιωσιν	G4920	V-PAS-3P	συνίημι	P	V		None	P-V--	None	1	0	0	1	0	0	1
	422	Mat 	13	27	10	ὀυ	ου	ου	G3739	R-GSM	ὅς	P	V		None	P-V--	None	1	0	0	1	0	0	1
	427	Mat 	13	32	1	ὃ	ον	ον	G3739	R-ASM	ὅς	P	V		None	P-V--	None	1	0	0	1	0	0	1
	434	Mat 	13	39	5	είρω	σπειρων	σπειρων	G4687	V-PAP-NSM	σπείρω	P	V		None	P-V--	None	1	0	0	1	0	0	1
	447	Mat 	13	52	21	βά	βαλλει	βαλλει	G906	V-PAI-3S	βάλλω	P	V		None	P-V--	None	1	0	0	1	0	0	1
	449	Mat 	13	54	1	ἐκθε	εκειθεν	εκειθεν	G1564	ADV	ἐκεῖθεν	P	V		None	P-V--	None	1	0	0	1	0	0	1
	449	Mat 	13	54	15	ἐκ	εκ	εκ	G1537	PREP	ἐκ	P	V		None	P-V--	None	1	0	0	1	0	0	1
	456	Mat 	14	3	11	ἐις	εις	εις	G1519	PREP	εἰς	P	V		None	P-V--	None	1	0	0	1	0	0	1
	456	Mat 	14	3	12	φυλακ	φυλακην	φυλακην	G5438	N-ASF	φυλακή	P	V		None	P-V--	None	1	0	0	1	0	0	1
	459	Mat 	14	6	1	γενεσίοισ	γενεσιοις	γενεσιοις	G1077	N-DPN	γενέσια	P	V		None	P-V--	None	1	0	0	1	0	0	1
	462	Mat 	14	9	10	τού	του	του	G3588	T-GSM	ὁ	P	V		None	P-V--	None	1	0	0	1	0	0	1
	462	Mat 	14	9	14	ἀυτῇ	αυτη	αυτη	G846	P-DSF	αὐτός	P	V		None	P-V--	None	1	0	0	1	0	0	1
	474	Mat 	14	21	6	ὡς	ως	ως	G5613	ADV	ὡς	P	V		None	P-V--	None	1	0	0	1	0	0	1
	475	Mat 	14	22	20	ν	ον	ον	G3739	R-ASM	ὅς	P	V		None	P-V--	None	1	0	0	1	0	0	1
	478	Mat 	14	25	13		την	την	G3588	T-ASF	ὁ	P	V		None	P-V--	None	1	0	0	1	0	0	1
	478	Mat 	14	25	14	άλααν	θαλασσαν	θαλασσαν	G2281	N-ASF	θάλασσα	P	V		None	P-V--	None	1	0	0	1	0	0	1
	484	Mat 	14	31	11	ιπε	ειπεν	ειπεν	G2036	V-2AAI-3S	ἔπω	P	V		None	P-V--	None	1	0	0	1	0	0	1
	490	Mat 	15	1	3		του	του	G3588	T-GSM	ὁ	P	V		None	P-V--	None	1	0	0	1	0	0	1
	492	Mat 	15	3	12		εν	εν	G1722	PREP	ἔν	P	V		None	P-V--	None	1	0	0	1	0	0	1
	494	Mat 	15	5	9		και	και	G2532	CONJ	καί	P	V		None	P-V--	None	1	0	0	1	0	0	1
	495	Mat 	15	6	4	μήσ	τιμησει	τιμησει	G5091	V-FAI-3S	τιμάω	P	V		None	P-V--	None	1	0	0	1	0	0	1
	503	Mat 	15	14	12	ἀμφό	αμφο	αμφοδου	G296	N-GSN	ἄμφοδον	P	V		None	P-V--	None	1	0	0	1	0	0	1
	506	Mat 	15	17	8	ὸ	ο	ο	G3588	T-NSM	ὁ	P	V		None	P-V--	None	1	0	0	1	0	0	1
	508	Mat 	15	19	8	φθόνοι	φθονοι	φθονοι	G5355	N-NPM	φθόνος	P	V		None	P-V--	None	1	0	0	1	0	0	1
	511	Mat 	15	22	10	ἔκραζε	εκραζεν	εκραζεν	G2896	V-IAI-3S	κράζω	P	V		None	P-V--	None	1	0	0	1	0	0	1
	511	Mat 	15	22	16	ὸς	υιος	υιος	G5207	N-NSM	υἱός	P	V		None	P-V--	None	1	0	0	1	0	0	1
	514	Mat 	15	25	4	οσεκύνησε	προσεκυνησεν	προσεκυνησεν	G4352	V-AAI-3S	προσκυνέω	P	V		None	P-V--	None	1	0	0	1	0	0	1
	519	Mat 	15	30	3	ὸς	προς	προς	G4314	PREP	πρός	P	V		None	P-V--	None	1	0	0	1	0	0	1
	519	Mat 	15	30	4	ἀυ	αυτον	αυτον	G846	P-ASM	αὐτός	P	V		None	P-V--	None	1	0	0	1	0	0	1
	521	Mat 	15	32	30	μή	μη	μη	G3361	PRT-N	μή	P	V		None	P-V--	None	1	0	0	1	0	0	1
	521	Mat 	15	32	31	ποτε	ποτε	ποτε	G4219	PRT-I	πότε	P	V		None	P-V--	None	1	0	0	1	0	0	1
	527	Mat 	15	38	5	τετρακιίλιοι	τετρακισσχιλιοι	τετρακισχιλιοι	G5070	A-NPM	τετρακισχίλιοι	P	V		Spelling-X	P-V--X	None	1	0	0	1	0	0	1
	528	Mat 	15	39	5	ἀνέϐη	ανεβη	ανεβη	G305	V-2AAI-3S	ἀναβαίνω	P	V		None	P-V--	None	1	0	0	1	0	0	1
	529	Mat 	16	1	14	δξαι	δειξαι	δειξαι	G1166	V-AAN	δεικνύω	P	V		None	P-V--	None	1	0	0	1	0	0	1
	539	Mat 	16	11	7	ἄρτον	αρτον	αρτον	G740	N-ASM	ἄρτος	P	V		None	P-V--	None	1	0	0	1	0	0	1
	539	Mat 	16	11	10	οσέχε	προσεχετε	προσεχειν	G4337	V-PAN	προσέχω	P	V		Spelling-X	P-V--X	None	1	0	0	1	0	0	1
	540	Mat 	16	12	12	ἀὰ	αλλα	αλλα	G235	CONJ	ἀλλά	P	V		None	P-V--	None	1	0	0	1	0	0	1
	547	Mat 	16	19	11	ὅσα	οσα	οσα	G3745	K-APN	ὅσος	P	V		None	P-V--	None	1	0	0	1	0	0	1
	547	Mat 	16	19	12	ἂ	αν	αν	G302	PRT	ἄν	P	V		None	P-V--	None	1	0	0	1	0	0	1
	547	Mat 	16	19	18	εδεα	δεδεμενα	δεδεμενα	G1210	V-RPP-NPN	δέω	P	V		None	P-V--	None	1	0	0	1	0	0	1
	547	Mat 	16	19	23	ὅσα	οσα	οσα	G3745	K-APN	ὅσος	P	V		None	P-V--	None	1	0	0	1	0	0	1
	547	Mat 	16	19	24	ἂ	αν	αν	G302	PRT	ἄν	P	V		None	P-V--	None	1	0	0	1	0	0	1
	547	Mat 	16	19	30	λελυα	λελυμενα	λελυμενα	G3089	V-RPP-NPN	λύω	P	V		None	P-V--	None	1	0	0	1	0	0	1
	556	Mat 	16	28	7	ἐώτω	εστωτων	εστωτων	G2476	V-RAP-GPM	ἵστημι	P	V		None	P-V--	None	1	0	0	1	0	0	1
	556	Mat 	16	28	8	ὅι	οι	οι	G3588	T-NPM	ὁ	P	V		None	P-V--	None	1	0	0	1	0	0	1
	556	Mat 	16	28	12	εύσον	γευσονται	γευσονται	G1089	V-FDI-3P	γεύομαι	P	V		None	P-V--	None	1	0	0	1	0	0	1
	557	Mat 	17	1	20	ἐι	ει	ει	G1488	V-PXI-2S	εἰμί	P	V		None	P-V--	None	1	0	0	1	0	0	1
	565	Mat 	17	9	4	ἐὰ	εα	εα	G1436	INJ	ἔα	P	V		None	P-V--	None	1	0	0	1	0	0	1
	570	Mat 	17	14	8		τω	τω	G3588	T-DSM	ὁ	P	V		None	P-V--	None	1	0	0	1	0	0	1
	570	Mat 	17	14	9	ΙΗΣΟΥ	ιησου	ιησου	G2424	N-GSM	Ἰησοῦς	P	V		None	P-V--	None	1	0	0	1	0	0	1
	570	Mat 	17	14	11	τι	τις	τις	G5101	I-NSM	τίς	P	V		None	P-V--	None	1	0	0	1	0	0	1
	62	Mat 	3	14	17	με;	με;	με	G3165	P-1AS	μέ	P	V		Punctuation-P	P-V--P	None	1	0	0	1	0	0	1
	581	Mat 	17	25	25	ὰ	τα	τα	G3588	T-APN	ὁ	P	V		None	P-V--	None	1	0	0	1	0	0	1
	583	Mat 	17	27	10	βάε	βαλλε	βαλε	G906	V-2AAM-2S	βάλλω	P	V		Spelling-X	P-V--X	None	1	0	0	1	0	0	1
	586	Mat 	18	3	20		του	του	G3588	T-GSM	ὁ	P	V		None	P-V--	None	1	0	0	1	0	0	1
	587	Mat 	18	4	1	ὅς	ος	ος	G3739	R-NSM	ὅς	P	V		None	P-V--	None	1	0	0	1	0	0	1
	587	Mat 	18	4	2	ις	τις	τις	G5101	I-NSM	τίς	P	V		None	P-V--	None	1	0	0	1	0	0	1
	588	Mat 	18	5	6	ιοῦ	τοιουτο	τοιουτο	G5108	D-NPM	τοιοῦτος	P	V		None	P-V--	None	1	0	0	1	0	0	1
	588	Mat 	18	5	12	δέχη	δεχηται	δεχεται	G1209	V-PNI-3S	δέχομαι	P	V		Spelling-X	P-V--X	None	1	0	0	1	0	0	1
	23	Mat 	1	23	11	καλέσσι	καλεσουσι	καλεσουσιν	G2564	V-FAI-3P	καλέω	P	V	I	Spelling-X	P-V-I-X	None	1	0	0	1	0	1	1
	29	Mat 	2	4	11	παῤ	παρ	παρ	G3844	PREP	παρά	P	V	C	Diacritic-D	P-V-C-D	None	1	0	0	1	1	0	1
	32	Mat 	2	7	8	παῤ	παρ	παρ	G3844	PREP	παρά	P	V	C	Diacritic-D	P-V-C-D	None	1	0	0	1	1	0	1
	37	Mat 	2	12	9	δἰ	δι	δι'	G1161	CONJ	δέ	P	V	C	Punctuation-P	P-V-C-P	None	1	0	0	1	1	0	1
	41	Mat 	2	16	22	πᾶσι	πασι	πασιν	G3956	A-DPN	πᾶς	P	V	I	Spelling-X	P-V-I-X	 shows πάσιν	1	0	0	1	0	1	1
	95	Mat 	5	5	6	κληρονομήσσι	κληρονομησουσι	κληρονομησουσιν	G2816	V-FAI-3P	κληρονομέω	P	V	I	Spelling-X	P-V-I-X	None	1	0	0	1	0	1	1
	101	Mat 	5	11	14	ἡμῶ	ημων	ημων	G2257	P-1GP	ἐγώ	P	V	C	Spelling-X	P-V-C-X	ὑμῶν	1	0	0	1	1	0	1
	105	Mat 	5	15	2	κσι	καιουσι	καιουσιν	G2545	V-PAI-3P	καίω	P	V	I	Spelling-X	P-V-I-X	None	1	0	0	1	0	1	1
	106	Mat 	5	16	16	δοάσωσι	δοξασωσι	δοξασωσιν	G1392	V-AAS-3P	δοξάζω	P	V	I	Spelling-X	P-V-I-X	None	1	0	0	1	0	1	1
	152	Mat 	6	14	14	ἡμῶν	ημων	ημων	G2257	P-1GP	ἐγώ	P	V	C	Spelling-X	P-V-C-X	ὑμῶν	1	0	0	1	1	0	1
	185	Mat 	7	13	24	δʼι	δι	δι'	G1161	CONJ	δέ	P	V	C	Punctuation-P	P-V-C-P	None	1	0	0	1	1	0	1
	218	Mat 	8	17	15	ἔλαβε	ελαβε	ελαβεν	G2983	V-2AAI-3S	λαμβάνω	P	V	I	Spelling-X	P-V-I-X	None	1	0	0	1	0	1	1
	297	Mat 	10	24	2	ἔι	εστι	εστιν	G2076	V-PXI-3S	εἰμί	P	V	C	Spelling-X	P-V-C-X	ἐστιν	1	0	0	1	1	0	1
	310	Mat 	10	37	9	ἕι	εστι	εστιν	G2076	V-PXI-3S	εἰμί	P	V	C	Spelling-X	P-V-C-X	ἐστιν	1	0	0	1	1	0	1
	310	Mat 	10	37	21	ἔι	εστι	εστιν	G2076	V-PXI-3S	εἰμί	P	V	C	Spelling-X	P-V-C-X	ἐστιν	1	0	0	1	1	0	1
	388	Mat 	12	43	11	δʼι	δι	δι'	G1161	CONJ	δέ	P	V	C	Punctuation-P	P-V-C-P	None	1	0	0	1	1	0	1
	441	Mat 	13	46	7	πέακε	πεπρακε	πεπρακεν	G4097	V-RAI-3S	πιπράσκω	P	V	I	Spelling-X	P-V-I-X	None	1	0	0	1	0	1	1
	467	Mat 	14	14	11	ἀυτοῖσ	αυτοις	αυτοις	G846	P-DPM	αὐτός	P	V	I	Translation-T	P-V-I-T	None	1	0	0	1	0	1	1
	483	Mat 	14	30	10	ἔκραξε	εκραξε	εκραξεν	G2896	V-AAI-3S	κράζω	P	V	I	Spelling-X	P-V-I-X	None	1	0	0	1	0	1	1
	515	Mat 	15	26	6	ἔι	εστι	εστιν	G2076	V-PXI-3S	εἰμί	P	V	C	Spelling-X	P-V-C-X	ἐστιν	1	0	0	1	1	0	1
	525	Mat 	15	36	11	ἔκλασε	εκλασε	εκλασεν	G2806	V-AAI-3S	κλάω	P	V	I	Spelling-X	P-V-I-X	None	1	0	0	1	0	1	1
	584	Mat 	18	1	14		εστι	εστιν	G2076	V-PXI-3S	εἰμί	P	V	C	Spelling-X	P-V-C-X	ἐστιν	1	0	0	1	1	0	1
	246	Mat	9	11	18	διδάσκαλ̊	διδασκαλ̊	διδασκαλος	G1320	N-NSM	διδάσκαλος	P	V		Punctuation-P	P-V--P	Degree sybolizes ος	1	0	0	1	0	0	1
	582	Mat	17	26	11	ΙΗΤΟΥΣ	ιητους	ιησους	G2424	N-NSM	Ἰησοῦς	P	V		Spelling-X	P-V--X	Likely spelling error	1	0	0	1	0	0	1
	590	Mat	18	7	16	δʼι	δι	δι'	G1161	CONJ	δέ	P	V	C	Punctuation-P	P-V-C-P	None	1	0	0	1	1	0	1
	591	Mat	18	8	13	ἀυ	αυτον	αυτον	G846	P-ASM	αὐτός	P	V		Spelling-X	P-V--X	None	1	0	0	1	0	0	1
	591	Mat	18	8	15	βάε	βαλλε	βαλε	G906	V-2AAM-2S	βάλλω	P	V		Spelling-X	P-V--X	None	1	0	0	1	0	0	1
	595	Mat	18	12	18	νενήκοντα	εννενηκοντα	εννενηκονταεννεα	G1768	A-NUI	ἐννενηκονταεννέα	P	V	C	Spacing-Y	P-V-C-Y	None	1	0	0	1	1	0	1
	595	Mat	18	12	19	νέα	εννεα	εννενηκονταεννεα	G1768	A-NUI	ἐννενηκονταεννέα	P	V		Spacing-Y	P-V--Y	None	1	0	0	1	0	0	1
	598	Mat	18	15	3	ἄμαρήσ	αμαρτησει	αμαρτησει	G264	V-FAI-3S	ἁμαρτάνω	P	V	I	Spelling-X	P-V-I-X	None	1	0	0	1	0	1	1
	598	Mat	18	15	20	ἀκούσ	ακουσει	ακουσει	G191	V-FAI-3S	ἀκούω	P	V	I	Spelling-X	P-V-I-X	None	1	0	0	1	0	1	1
	599	Mat	18	16	7	σε	σε	σε	G4571	P-2AS	σύ	P	V	I	Spelling-X	P-V-I-X	None	1	0	0	1	0	1	1
	609	Mat	18	26	15	ἀπώοσω	απωδοσω	αποδωσω	G591	V-FAI-1S	ἀποδίδωμι	P	V	CI	Spelling-X	P-V-CI-X	None	1	0	0	1	1	1	1
	622	Mat	19	4	13	ἄῤῥε	αρρεν	αρσεν	G730	N-ASN	ἄρῥην	P	V	CI	Spelling-X	P-V-CI-X	None	1	0	0	1	1	1	1
	623	Mat	19	5	13	κοηθήσετ	κολληθησεται	προσκολληθησεται	G4347	V-FPI-3S	προσκολλάω	P	V	C	Spelling-X	P-V-C-X	TR adds prefix: προσ	1	0	0	1	1	0	1
	630	Mat	19	12	8	ἐγενήθησα	εγενηθησαν	εγεννηθησαν	G1080	V-API-3P	γεννάω	P	V		Spelling-X	P-V--X	None	1	0	0	1	0	0	1
	630	Mat	19	12	12	ἐυνοῦχι	ευνουχι	ευνουχοι	G2135	N-NPM	εὐνοῦχος	P	V		Spelling-X	P-V--X	None	1	0	0	1	0	0	1
	638	Mat	19	20	7	ἐφύλαξα	εφυλαξα	εφυλαξαμην	G5442	V-AMI-1S	φυλάσσω	P	V	CI	Spelling-X	P-V-CI-X	None	1	0	0	1	1	1	1
	642	Mat	19	24	1		και	και	G2532	CONJ	καί	P	V		Omission-O	P-V--O	Omitted in TR	1	0	0	1	0	0	1
	646	Mat	19	28	26	καθεήσεε	καθεσθησεσθε	καθισεσθε	G2523	V-FDI-2P	καθίζω	P	V	C	Spelling-X	P-V-C-X	None	1	0	0	1	1	0	1
	652	Mat	20	4	2	κείνοις	εκεινοις	εκεινοις	G1565	D-DPM	ἐκεῖνος	P	V		Spelling-X	P-V--X	TR uses κἀκείνοις	1	0	0	1	0	0	1
	653	Mat	20	5	2		δε	δε	None	None	None	P	V		Omission-O	P-V--O	Omitted in TR	1	0	0	1	0	0	1
	653	Mat	20	5	7	άτ	ενατην	εννατην	G1766	A-ASF	ἔννατος	P	V		Spelling-X	P-V--X	None	1	0	0	1	0	0	1
	655	Mat	20	7	1	γουσι	γουσιν	λεγουσιν	G3004	V-PAI-3P	λέγω	P	V	C	Printing-Z	P-V-C-Z	mss page 46 does not onerlap with page 47 per previous printing practice.  Apparent oversight in Froben's normal process resulting in an incorrect spelling of λέγουσιν.	1	0	0	1	1	0	1
	655	Mat	20	7	17	ἂ	αν	αν	G302	PRT	ἄν	P	V	C	Spelling-X	P-V-C-X	TR uses ἐὰν	1	0	0	1	1	0	1
	658	Mat	20	10	7	λο	πλειον	πλειον	G4119	A-ASN-C	πλείων	P	V	I	Spelling-X	P-V-I-X	None	1	0	0	1	0	1	1
