Line	Book	Chapter	Verse
3912	Act	4	34
3913	Act	4	35
3914	Act	4	36
3915	Act	4	37
3916	Act	5	1
3917	Act	5	2
3918	Act	5	3
3919	Act	5	4
3920	Act	5	5
3921	Act	5	6
3922	Act	5	7
3923	Act	5	8
3924	Act	5	9
3925	Act	5	10
3926	Act	5	11
3927	Act	5	12
3928	Act	5	13
3929	Act	5	14
3930	Act	5	15
3931	Act	5	16
3932	Act	5	17
3933	Act	5	18
3934	Act	5	19
3935	Act	5	20
3936	Act	5	21
3937	Act	5	22
3938	Act	5	23
3939	Act	5	24
3940	Act	5	25
3941	Act	5	26
3942	Act	5	27
3943	Act	5	28
3944	Act	5	29
3945	Act	5	30
3946	Act	5	31
3947	Act	5	32
3948	Act	5	33
3949	Act	5	34
3950	Act	5	35
3951	Act	5	36
3952	Act	5	37
3953	Act	5	38
3954	Act	5	39
3955	Act	5	40
3956	Act	5	41
3957	Act	5	42
3958	Act	6	1
3959	Act	6	2
3960	Act	6	3
3961	Act	6	4
3962	Act	6	5
3963	Act	6	6
3964	Act	6	7
3965	Act	6	8
3966	Act	6	9
3967	Act	6	10
3968	Act	6	11
3969	Act	6	12
3970	Act	6	13
3971	Act	6	14
3972	Act	6	15
3973	Act	7	1
3974	Act	7	2
3975	Act	7	3
3976	Act	7	4
3977	Act	7	5
3978	Act	7	6
3979	Act	7	7
3980	Act	7	8
3981	Act	7	9
3982	Act	7	10
3983	Act	7	11
3984	Act	7	12
3985	Act	7	13
3986	Act	7	14
3987	Act	7	15
3988	Act	7	16
3989	Act	7	17
3990	Act	7	18
3991	Act	7	19
3992	Act	7	20
3993	Act	7	21
3994	Act	7	22
3995	Act	7	23
3996	Act	7	24
3997	Act	7	25
3998	Act	7	26
3999	Act	7	27
4000	Act	7	28
4001	Act	7	29
4002	Act	7	30
4003	Act	7	31
4004	Act	7	32
4005	Act	7	33
4006	Act	7	34
4007	Act	7	35
4008	Act	7	36
4009	Act	7	37
4010	Act	7	38
4011	Act	7	39
4012	Act	7	40
4013	Act	7	41
4014	Act	7	42
4015	Act	7	43
4016	Act	7	44
4017	Act	7	45
4018	Act	7	46
4019	Act	7	47
4020	Act	7	48
4021	Act	7	49
4022	Act	7	50
4023	Act	7	51
4024	Act	7	52
4025	Act	7	53
4026	Act	7	54
4027	Act	7	55
4028	Act	7	56
4029	Act	7	57
4030	Act	7	58
4031	Act	7	59
4032	Act	7	60
4033	Act	8	1
4034	Act	8	2
4035	Act	8	3
4036	Act	8	4
4037	Act	8	5
4038	Act	8	6
4039	Act	8	7
4040	Act	8	8
4041	Act	8	9
4042	Act	8	10
4043	Act	8	11
4044	Act	8	12
4045	Act	8	13
4046	Act	8	14
4047	Act	8	15
4048	Act	8	16
4049	Act	8	17
4050	Act	8	18
4051	Act	8	19
4052	Act	8	20
4053	Act	8	21
4054	Act	8	22
4055	Act	8	23
4056	Act	8	24
4057	Act	8	25
4058	Act	8	26
4059	Act	8	27
4060	Act	8	28
4061	Act	8	29
4062	Act	8	30
4063	Act	8	31
4064	Act	8	32
4065	Act	8	33
4066	Act	8	34
4067	Act	8	35
4068	Act	8	36
4069	Act	8	37
4070	Act	8	38
4071	Act	8	39
4072	Act	8	40
4073	Act	9	1
4074	Act	9	2
4075	Act	9	3
4076	Act	9	4
4077	Act	9	5
4078	Act	9	6
4079	Act	9	7
4080	Act	9	8
4081	Act	9	9
4082	Act	9	10
4083	Act	9	11
4084	Act	9	12
4085	Act	9	13
4086	Act	9	14
4087	Act	9	15
4088	Act	9	16
4089	Act	9	17
4090	Act	9	18
4091	Act	9	19
4092	Act	9	20
4093	Act	9	21
4094	Act	9	22
4095	Act	9	23
4096	Act	9	24
4097	Act	9	25
4098	Act	9	26
4099	Act	9	27
4100	Act	9	28
4101	Act	9	29
4102	Act	9	30
4103	Act	9	31
4104	Act	9	32
4105	Act	9	33
4106	Act	9	34
4107	Act	9	35
4108	Act	9	36
4109	Act	9	37
4110	Act	9	38
4111	Act	9	39
4112	Act	9	40
4113	Act	9	41
4114	Act	9	42
4115	Act	9	43
4116	Act	10	1
4117	Act	10	2
4118	Act	10	3
4119	Act	10	4
4120	Act	10	5
4121	Act	10	6
4122	Act	10	7
4123	Act	10	8
4124	Act	10	9
4125	Act	10	10
4126	Act	10	11
4127	Act	10	12
4128	Act	10	13
4129	Act	10	14
4130	Act	10	15
4131	Act	10	16
4132	Act	10	17
4133	Act	10	18
4134	Act	10	19
4135	Act	10	20
4136	Act	10	21
4137	Act	10	22
4138	Act	10	23
4139	Act	10	24
4140	Act	10	25
4141	Act	10	26
4142	Act	10	27
4143	Act	10	28
4144	Act	10	29
4145	Act	10	30
4146	Act	10	31
4147	Act	10	32
4148	Act	10	33
4149	Act	10	34
4150	Act	10	35
4151	Act	10	36
4152	Act	10	37
4153	Act	10	38
4154	Act	10	39
4155	Act	10	40
4156	Act	10	41
4157	Act	10	42
4158	Act	10	43
4159	Act	10	44
4160	Act	10	45
4161	Act	10	46
4162	Act	10	47
4163	Act	10	48
4164	Act	11	1
4165	Act	11	2
4166	Act	11	3
4167	Act	11	4
4168	Act	11	5
4169	Act	11	6
4170	Act	11	7
4171	Act	11	8
4172	Act	11	9
4173	Act	11	10
4174	Act	11	11
4175	Act	11	12
4176	Act	11	13
4177	Act	11	14
4178	Act	11	15
4179	Act	11	16
4180	Act	11	17
4181	Act	11	18
4182	Act	11	19
4183	Act	11	20
4184	Act	11	21
4185	Act	11	22
4186	Act	11	23
4187	Act	11	24
4188	Act	11	25
4189	Act	11	26
4190	Act	11	27
4191	Act	11	28
4192	Act	11	29
4193	Act	11	30
4194	Act	12	1
4195	Act	12	2
4196	Act	12	3
4197	Act	12	4
4198	Act	12	5
4199	Act	12	6
4200	Act	12	7
4201	Act	12	8
4202	Act	12	9
4203	Act	12	10
4204	Act	12	11
4205	Act	12	12
4206	Act	12	13
4207	Act	12	14
4208	Act	12	15
4209	Act	12	16
4210	Act	12	17
4211	Act	12	18
4212	Act	12	19
4213	Act	12	20
4214	Act	12	21
4215	Act	12	22
4216	Act	12	23
4217	Act	12	24
4218	Act	12	25
4219	Act	13	1
4220	Act	13	2
4221	Act	13	3
4222	Act	13	4
4223	Act	13	5
4224	Act	13	6
4225	Act	13	7
4226	Act	13	8
4227	Act	13	9
4228	Act	13	10
4229	Act	13	11
4230	Act	13	12
4231	Act	13	13
4232	Act	13	14
4233	Act	13	15
4234	Act	13	16
4235	Act	13	17
4236	Act	13	18
4237	Act	13	19
4238	Act	13	20
4239	Act	13	21
4240	Act	13	22
4241	Act	13	23
4242	Act	13	24
4243	Act	13	25
4244	Act	13	26
4245	Act	13	27
4246	Act	13	28
4247	Act	13	29
4248	Act	13	30
4249	Act	13	31
4250	Act	13	32
4251	Act	13	33
4252	Act	13	34
4253	Act	13	35
4254	Act	13	36
4255	Act	13	37
4256	Act	13	38
4257	Act	13	39
4258	Act	13	40
4259	Act	13	41
4260	Act	13	42
4261	Act	13	43
4262	Act	13	44
4263	Act	13	45
4264	Act	13	46
4265	Act	13	47
4266	Act	13	48
4267	Act	13	49
4268	Act	13	50
4269	Act	13	51
4270	Act	13	52
4271	Act	14	1
4272	Act	14	2
4273	Act	14	3
4274	Act	14	4
4275	Act	14	5
4276	Act	14	6
4277	Act	14	7
4278	Act	14	8
4279	Act	14	9
4280	Act	14	10
4281	Act	14	11
4282	Act	14	12
4283	Act	14	13
4284	Act	14	14
4285	Act	14	15
4286	Act	14	16
4287	Act	14	17
4288	Act	14	18
4289	Act	14	19
4290	Act	14	20
4291	Act	14	21
4292	Act	14	22
4293	Act	14	23
4294	Act	14	24
4295	Act	14	25
4296	Act	14	26
4297	Act	14	27
4298	Act	14	28
4299	Act	15	1
4300	Act	15	2
4301	Act	15	3
4302	Act	15	4
4303	Act	15	5
4304	Act	15	6
4305	Act	15	7
4306	Act	15	8
4307	Act	15	9
4308	Act	15	10
4309	Act	15	11
4310	Act	15	12
4311	Act	15	13
4312	Act	15	14
4313	Act	15	15
4314	Act	15	16
4315	Act	15	17
4316	Act	15	18
4317	Act	15	19
4318	Act	15	20
4319	Act	15	21
4320	Act	15	22
4321	Act	15	23
4322	Act	15	24
4323	Act	15	25
4324	Act	15	26
4325	Act	15	27
4326	Act	15	28
4327	Act	15	29
4328	Act	15	30
4329	Act	15	31
4330	Act	15	32
4331	Act	15	33
4332	Act	15	34
4333	Act	15	35
4334	Act	15	36
4335	Act	15	37
4336	Act	15	38
4337	Act	15	39
4338	Act	15	40
4339	Act	15	41
4340	Act	16	1
4341	Act	16	2
4342	Act	16	3
4343	Act	16	4
4344	Act	16	5
4345	Act	16	6
4346	Act	16	7
4347	Act	16	8
4348	Act	16	9
4349	Act	16	10
4350	Act	16	11
4351	Act	16	12
4352	Act	16	13
4353	Act	16	14
4354	Act	16	15
4355	Act	16	16
4356	Act	16	17
4357	Act	16	18
4358	Act	16	19
4359	Act	16	20
4360	Act	16	21
4361	Act	16	22
4362	Act	16	23
4363	Act	16	24
4364	Act	16	25
4365	Act	16	26
4366	Act	16	27
4367	Act	16	28
4368	Act	16	29
4369	Act	16	30
4370	Act	16	31
4371	Act	16	32
4372	Act	16	33
4373	Act	16	34
4374	Act	16	35
4375	Act	16	36
4376	Act	16	37
4377	Act	16	38
4378	Act	16	39
4379	Act	16	40
4380	Act	17	1
4381	Act	17	2
4382	Act	17	3
4383	Act	17	4
4384	Act	17	5
4385	Act	17	6
4386	Act	17	7
4387	Act	17	8
4388	Act	17	9
4389	Act	17	10
4390	Act	17	11
4391	Act	17	12
4392	Act	17	13
4393	Act	17	14
4394	Act	17	15
4395	Act	17	16
4396	Act	17	17
4397	Act	17	18
4398	Act	17	19
4399	Act	17	20
4400	Act	17	21
4401	Act	17	22
4402	Act	17	23
4403	Act	17	24
4404	Act	17	25
4405	Act	17	26
4406	Act	17	27
4407	Act	17	28
4408	Act	17	29
4409	Act	17	30
4410	Act	17	31
4411	Act	17	32
4412	Act	17	33
4413	Act	17	34
4414	Act	18	1
4415	Act	18	2
4416	Act	18	3
4417	Act	18	4
4418	Act	18	5
4419	Act	18	6
4420	Act	18	7
4421	Act	18	8
4422	Act	18	9
4423	Act	18	10
4424	Act	18	11
4425	Act	18	12
4426	Act	18	13
4427	Act	18	14
4428	Act	18	15
4429	Act	18	16
4430	Act	18	17
4431	Act	18	18
4432	Act	18	19
4433	Act	18	20
4434	Act	18	21
4435	Act	18	22
4436	Act	18	23
4437	Act	18	24
4438	Act	18	25
4439	Act	18	26
4440	Act	18	27
4441	Act	18	28
4442	Act	19	1
4443	Act	19	2
4444	Act	19	3
4445	Act	19	4
4446	Act	19	5
4447	Act	19	6
4448	Act	19	7
4449	Act	19	8
4450	Act	19	9
4451	Act	19	10
4452	Act	19	11
4453	Act	19	12
4454	Act	19	13
4455	Act	19	14
4456	Act	19	15
4457	Act	19	16
4458	Act	19	17
4459	Act	19	18
4460	Act	19	19
4461	Act	19	20
4462	Act	19	21
4463	Act	19	22
4464	Act	19	23
4465	Act	19	24
4466	Act	19	25
4467	Act	19	26
4468	Act	19	27
4469	Act	19	28
4470	Act	19	29
4471	Act	19	30
4472	Act	19	31
4473	Act	19	32
4474	Act	19	33
4475	Act	19	34
4476	Act	19	35
4477	Act	19	36
4478	Act	19	37
4479	Act	19	38
4480	Act	19	39
4481	Act	19	40
4482	Act	19	41
4483	Act	20	1
4484	Act	20	2
4485	Act	20	3
4486	Act	20	4
4487	Act	20	5
4488	Act	20	6
4489	Act	20	7
4490	Act	20	8
4491	Act	20	9
4492	Act	20	10
4493	Act	20	11
4494	Act	20	12
4495	Act	20	13
4496	Act	20	14
4497	Act	20	15
4498	Act	20	16
4499	Act	20	17
4500	Act	20	18
4501	Act	20	19
4502	Act	20	20
4503	Act	20	21
4504	Act	20	22
4505	Act	20	23
4506	Act	20	24
4507	Act	20	25
4508	Act	20	26
4509	Act	20	27
4510	Act	20	28
4511	Act	20	29
4512	Act	20	30
4513	Act	20	31
4514	Act	20	32
4515	Act	20	33
4516	Act	20	34
4517	Act	20	35
4518	Act	20	36
4519	Act	20	37
4520	Act	20	38
4521	Act	21	1
4522	Act	21	2
4523	Act	21	3
4524	Act	21	4
4525	Act	21	5
4526	Act	21	6
4527	Act	21	7
4528	Act	21	8
4529	Act	21	9
4530	Act	21	10
4531	Act	21	11
4532	Act	21	12
4533	Act	21	13
4534	Act	21	14
4535	Act	21	15
4536	Act	21	16
4537	Act	21	17
4538	Act	21	18
4539	Act	21	19
4540	Act	21	20
4541	Act	21	21
4542	Act	21	22
4543	Act	21	23
4544	Act	21	24
4545	Act	21	25
4546	Act	21	26
4547	Act	21	27
4548	Act	21	28
4549	Act	21	29
4550	Act	21	30
4551	Act	21	31
4552	Act	21	32
4553	Act	21	33
4554	Act	21	34
4555	Act	21	35
4556	Act	21	36
4557	Act	21	37
4558	Act	21	38
4559	Act	21	39
4560	Act	21	40
4561	Act	22	1
4562	Act	22	2
4563	Act	22	3
4564	Act	22	4
4565	Act	22	5
4566	Act	22	6
4567	Act	22	7
4568	Act	22	8
4569	Act	22	9
4570	Act	22	10
4571	Act	22	11
4572	Act	22	12
4573	Act	22	13
4574	Act	22	14
4575	Act	22	15
4576	Act	22	16
4577	Act	22	17
4578	Act	22	18
4579	Act	22	19
4580	Act	22	20
4581	Act	22	21
4582	Act	22	22
4583	Act	22	23
4584	Act	22	24
4585	Act	22	25
4586	Act	22	26
4587	Act	22	27
4588	Act	22	28
4589	Act	22	29
4590	Act	22	30
4591	Act	23	1
4592	Act	23	2
4593	Act	23	3
4594	Act	23	4
4595	Act	23	5
4596	Act	23	6
4597	Act	23	7
4598	Act	23	8
4599	Act	23	9
4600	Act	23	10
4601	Act	23	11
4602	Act	23	12
4603	Act	23	13
4604	Act	23	14
4605	Act	23	15
4606	Act	23	16
4607	Act	23	17
4608	Act	23	18
4609	Act	23	19
4610	Act	23	20
4611	Act	23	21
4612	Act	23	22
4613	Act	23	23
4614	Act	23	24
4615	Act	23	25
4616	Act	23	26
4617	Act	23	27
4618	Act	23	28
4619	Act	23	29
4620	Act	23	30
4621	Act	23	31
4622	Act	23	32
4623	Act	23	33
4624	Act	23	34
4625	Act	23	35
4626	Act	24	1
4627	Act	24	2
4628	Act	24	3
4629	Act	24	4
4630	Act	24	5
4631	Act	24	6
4632	Act	24	7
4633	Act	24	8
4634	Act	24	9
4635	Act	24	10
4636	Act	24	11
4637	Act	24	12
4638	Act	24	13
4639	Act	24	14
4640	Act	24	15
4641	Act	24	16
4642	Act	24	17
4643	Act	24	18
4644	Act	24	19
4645	Act	24	20
4646	Act	24	21
4647	Act	24	22
4648	Act	24	23
4649	Act	24	24
4650	Act	24	25
4651	Act	24	26
4652	Act	24	27
4653	Act	25	1
4654	Act	25	2
4655	Act	25	3
4656	Act	25	4
4657	Act	25	5
4658	Act	25	6
4659	Act	25	7
4660	Act	25	8
4661	Act	25	9
4662	Act	25	10
4663	Act	25	11
4664	Act	25	12
4665	Act	25	13
4666	Act	25	14
4667	Act	25	15
4668	Act	25	16
4669	Act	25	17
4670	Act	25	18
4671	Act	25	19
4672	Act	25	20
4673	Act	25	21
4674	Act	25	22
4675	Act	25	23
4676	Act	25	24
4677	Act	25	25
4678	Act	25	26
4679	Act	25	27
4680	Act	26	1
4681	Act	26	2
4682	Act	26	3
4683	Act	26	4
4684	Act	26	5
4685	Act	26	6
4686	Act	26	7
4687	Act	26	8
4688	Act	26	9
4689	Act	26	10
4690	Act	26	11
4691	Act	26	12
4692	Act	26	13
4693	Act	26	14
4694	Act	26	15
4695	Act	26	16
4696	Act	26	17
4697	Act	26	18
4698	Act	26	19
4699	Act	26	20
4700	Act	26	21
4701	Act	26	22
4702	Act	26	23
4703	Act	26	24
4704	Act	26	25
4705	Act	26	26
4706	Act	26	27
4707	Act	26	28
4708	Act	26	29
4709	Act	26	30
4710	Act	26	31
4711	Act	26	32
4712	Act	27	1
4713	Act	27	2
4714	Act	27	3
4715	Act	27	4
4716	Act	27	5
4717	Act	27	6
4718	Act	27	7
4719	Act	27	8
4720	Act	27	9
4721	Act	27	10
4722	Act	27	11
4723	Act	27	12
4724	Act	27	13
4725	Act	27	14
4726	Act	27	15
4727	Act	27	16
4728	Act	27	17
4729	Act	27	18
4730	Act	27	19
4731	Act	27	20
4732	Act	27	21
4733	Act	27	22
4734	Act	27	23
4735	Act	27	24
4736	Act	27	25
4737	Act	27	26
4738	Act	27	27
4739	Act	27	28
4740	Act	27	29
4741	Act	27	30
4742	Act	27	31
4743	Act	27	32
4744	Act	27	33
4745	Act	27	34
4746	Act	27	35
4747	Act	27	36
4748	Act	27	37
4749	Act	27	38
4750	Act	27	39
4751	Act	27	40
4752	Act	27	41
4753	Act	27	42
4754	Act	27	43
4755	Act	27	44
4756	Act	28	1
4757	Act	28	2
4758	Act	28	3
4759	Act	28	4
4760	Act	28	5
4761	Act	28	6
4762	Act	28	7
4763	Act	28	8
4764	Act	28	9
4765	Act	28	10
4766	Act	28	11
4767	Act	28	12
4768	Act	28	13
4769	Act	28	14
4770	Act	28	15
4771	Act	28	16
4772	Act	28	17
4773	Act	28	18
4774	Act	28	19
4775	Act	28	20
4776	Act	28	21
4777	Act	28	22
4778	Act	28	23
4779	Act	28	24
4780	Act	28	25
4781	Act	28	26
4782	Act	28	27
4783	Act	28	28
4784	Act	28	29
4785	Act	28	30
4786	Act	28	31
4787	Rom	1	1
4788	Rom	1	2
4789	Rom	1	3
4790	Rom	1	4
4791	Rom	1	5
4792	Rom	1	6
4793	Rom	1	7
4794	Rom	1	8
4795	Rom	1	9
4796	Rom	1	10
4797	Rom	1	11
4798	Rom	1	12
4799	Rom	1	13
4800	Rom	1	14
4801	Rom	1	15
4802	Rom	1	16
4803	Rom	1	17
4804	Rom	1	18
4805	Rom	1	19
4806	Rom	1	20
4807	Rom	1	21
4808	Rom	1	22
4809	Rom	1	23
4810	Rom	1	24
4811	Rom	1	25
4812	Rom	1	26
4813	Rom	1	27
4814	Rom	1	28
4815	Rom	1	29
4816	Rom	1	30
4817	Rom	1	31
4818	Rom	1	32
4819	Rom	2	1
4820	Rom	2	2
4821	Rom	2	3
4822	Rom	2	4
4823	Rom	2	5
4824	Rom	2	6
4825	Rom	2	7
4826	Rom	2	8
4827	Rom	2	9
4828	Rom	2	10
4829	Rom	2	11
4830	Rom	2	12
4831	Rom	2	13
4832	Rom	2	14
4833	Rom	2	15
4834	Rom	2	16
4835	Rom	2	17
4836	Rom	2	18
4837	Rom	2	19
4838	Rom	2	20
4839	Rom	2	21
4840	Rom	2	22
4841	Rom	2	23
4842	Rom	2	24
4843	Rom	2	25
4844	Rom	2	26
4845	Rom	2	27
4846	Rom	2	28
4847	Rom	2	29
4848	Rom	3	1
4849	Rom	3	2
4850	Rom	3	3
4851	Rom	3	4
4852	Rom	3	5
4853	Rom	3	6
4854	Rom	3	7
4855	Rom	3	8
4856	Rom	3	9
4857	Rom	3	10
4858	Rom	3	11
4859	Rom	3	12
4860	Rom	3	13
4861	Rom	3	14
4862	Rom	3	15
4863	Rom	3	16
4864	Rom	3	17
4865	Rom	3	18
4866	Rom	3	19
4867	Rom	3	20
4868	Rom	3	21
4869	Rom	3	22
4870	Rom	3	23
4871	Rom	3	24
4872	Rom	3	25
4873	Rom	3	26
4874	Rom	3	27
4875	Rom	3	28
4876	Rom	3	29
4877	Rom	3	30
4878	Rom	3	31
4879	Rom	4	1
4880	Rom	4	2
4881	Rom	4	3
4882	Rom	4	4
4883	Rom	4	5
4884	Rom	4	6
4885	Rom	4	7
4886	Rom	4	8
4887	Rom	4	9
4888	Rom	4	10
4889	Rom	4	11
4890	Rom	4	12
4891	Rom	4	13
4892	Rom	4	14
4893	Rom	4	15
4894	Rom	4	16
4895	Rom	4	17
4896	Rom	4	18
4897	Rom	4	19
4898	Rom	4	20
4899	Rom	4	21
4900	Rom	4	22
4901	Rom	4	23
4902	Rom	4	24
4903	Rom	4	25
4904	Rom	5	1
4905	Rom	5	2
4906	Rom	5	3
4907	Rom	5	4
4908	Rom	5	5
4909	Rom	5	6
4910	Rom	5	7
4911	Rom	5	8
4912	Rom	5	9
4913	Rom	5	10
4914	Rom	5	11
4915	Rom	5	12
4916	Rom	5	13
4917	Rom	5	14
4918	Rom	5	15
4919	Rom	5	16
4920	Rom	5	17
4921	Rom	5	18
4922	Rom	5	19
4923	Rom	5	20
4924	Rom	5	21
4925	Rom	6	1
4926	Rom	6	2
4927	Rom	6	3
4928	Rom	6	4
4929	Rom	6	5
4930	Rom	6	6
4931	Rom	6	7
4932	Rom	6	8
4933	Rom	6	9
4934	Rom	6	10
4935	Rom	6	11
4936	Rom	6	12
4937	Rom	6	13
4938	Rom	6	14
4939	Rom	6	15
4940	Rom	6	16
4941	Rom	6	17
4942	Rom	6	18
4943	Rom	6	19
4944	Rom	6	20
4945	Rom	6	21
4946	Rom	6	22
4947	Rom	6	23
4948	Rom	7	1
4949	Rom	7	2
4950	Rom	7	3
4951	Rom	7	4
4952	Rom	7	5
4953	Rom	7	6
4954	Rom	7	7
4955	Rom	7	8
4956	Rom	7	9
4957	Rom	7	10
4958	Rom	7	11
4959	Rom	7	12
4960	Rom	7	13
4961	Rom	7	14
4962	Rom	7	15
4963	Rom	7	16
4964	Rom	7	17
4965	Rom	7	18
4966	Rom	7	19
4967	Rom	7	20
4968	Rom	7	21
4969	Rom	7	22
4970	Rom	7	23
4971	Rom	7	24
4972	Rom	7	25
4973	Rom	8	1
4974	Rom	8	2
4975	Rom	8	3
4976	Rom	8	4
4977	Rom	8	5
4978	Rom	8	6
4979	Rom	8	7
4980	Rom	8	8
4981	Rom	8	9
4982	Rom	8	10
4983	Rom	8	11
4984	Rom	8	12
4985	Rom	8	13
4986	Rom	8	14
4987	Rom	8	15
4988	Rom	8	16
4989	Rom	8	17
4990	Rom	8	18
4991	Rom	8	19
4992	Rom	8	20
4993	Rom	8	21
4994	Rom	8	22
4995	Rom	8	23
4996	Rom	8	24
4997	Rom	8	25
4998	Rom	8	26
4999	Rom	8	27
5000	Rom	8	28
5001	Rom	8	29
5002	Rom	8	30
5003	Rom	8	31
5004	Rom	8	32
5005	Rom	8	33
5006	Rom	8	34
5007	Rom	8	35
5008	Rom	8	36
5009	Rom	8	37
5010	Rom	8	38
5011	Rom	8	39
5012	Rom	9	1
5013	Rom	9	2
5014	Rom	9	3
5015	Rom	9	4
5016	Rom	9	5
5017	Rom	9	6
5018	Rom	9	7
5019	Rom	9	8
5020	Rom	9	9
5021	Rom	9	10
5022	Rom	9	11
5023	Rom	9	12
5024	Rom	9	13
5025	Rom	9	14
5026	Rom	9	15
5027	Rom	9	16
5028	Rom	9	17
5029	Rom	9	18
5030	Rom	9	19
5031	Rom	9	20
5032	Rom	9	21
5033	Rom	9	22
5034	Rom	9	23
5035	Rom	9	24
5036	Rom	9	25
5037	Rom	9	26
5038	Rom	9	27
5039	Rom	9	28
5040	Rom	9	29
5041	Rom	9	30
5042	Rom	9	31
5043	Rom	9	32
5044	Rom	9	33
5045	Rom	10	1
5046	Rom	10	2
5047	Rom	10	3
5048	Rom	10	4
5049	Rom	10	5
5050	Rom	10	6
5051	Rom	10	7
5052	Rom	10	8
5053	Rom	10	9
5054	Rom	10	10
5055	Rom	10	11
5056	Rom	10	12
5057	Rom	10	13
5058	Rom	10	14
5059	Rom	10	15
5060	Rom	10	16
5061	Rom	10	17
5062	Rom	10	18
5063	Rom	10	19
5064	Rom	10	20
5065	Rom	10	21
5066	Rom	11	1
5067	Rom	11	2
5068	Rom	11	3
5069	Rom	11	4
5070	Rom	11	5
5071	Rom	11	6
5072	Rom	11	7
5073	Rom	11	8
5074	Rom	11	9
5075	Rom	11	10
5076	Rom	11	11
5077	Rom	11	12
5078	Rom	11	13
5079	Rom	11	14
5080	Rom	11	15
5081	Rom	11	16
5082	Rom	11	17
5083	Rom	11	18
5084	Rom	11	19
5085	Rom	11	20
5086	Rom	11	21
5087	Rom	11	22
5088	Rom	11	23
5089	Rom	11	24
5090	Rom	11	25
5091	Rom	11	26
5092	Rom	11	27
5093	Rom	11	28
5094	Rom	11	29
5095	Rom	11	30
5096	Rom	11	31
5097	Rom	11	32
5098	Rom	11	33
5099	Rom	11	34
5100	Rom	11	35
5101	Rom	11	36
5102	Rom	12	1
5103	Rom	12	2
5104	Rom	12	3
5105	Rom	12	4
5106	Rom	12	5
5107	Rom	12	6
5108	Rom	12	7
5109	Rom	12	8
5110	Rom	12	9
5111	Rom	12	10
5112	Rom	12	11
5113	Rom	12	12
5114	Rom	12	13
5115	Rom	12	14
5116	Rom	12	15
5117	Rom	12	16
5118	Rom	12	17
5119	Rom	12	18
5120	Rom	12	19
5121	Rom	12	20
5122	Rom	12	21
5123	Rom	13	1
5124	Rom	13	2
5125	Rom	13	3
5126	Rom	13	4
5127	Rom	13	5
5128	Rom	13	6
5129	Rom	13	7
5130	Rom	13	8
5131	Rom	13	9
5132	Rom	13	10
5133	Rom	13	11
5134	Rom	13	12
5135	Rom	13	13
5136	Rom	13	14
5137	Rom	14	1
5138	Rom	14	2
5139	Rom	14	3
5140	Rom	14	4
5141	Rom	14	5
5142	Rom	14	6
5143	Rom	14	7
5144	Rom	14	8
5145	Rom	14	9
5146	Rom	14	10
5147	Rom	14	11
5148	Rom	14	12
5149	Rom	14	13
5150	Rom	14	14
5151	Rom	14	15
5152	Rom	14	16
5153	Rom	14	17
5154	Rom	14	18
5155	Rom	14	19
5156	Rom	14	20
5157	Rom	14	21
5158	Rom	14	22
5159	Rom	14	23
5160	Rom	15	1
5161	Rom	15	2
5162	Rom	15	3
5163	Rom	15	4
5164	Rom	15	5
5165	Rom	15	6
5166	Rom	15	7
5167	Rom	15	8
5168	Rom	15	9
5169	Rom	15	10
5170	Rom	15	11
5171	Rom	15	12
5172	Rom	15	13
5173	Rom	15	14
5174	Rom	15	15
5175	Rom	15	16
5176	Rom	15	17
5177	Rom	15	18
5178	Rom	15	19
5179	Rom	15	20
5180	Rom	15	21
5181	Rom	15	22
5182	Rom	15	23
5183	Rom	15	24
5184	Rom	15	25
5185	Rom	15	26
5186	Rom	15	27
5187	Rom	15	28
5188	Rom	15	29
5189	Rom	15	30
5190	Rom	15	31
5191	Rom	15	32
5192	Rom	15	33
5193	Rom	16	1
5194	Rom	16	2
5195	Rom	16	3
5196	Rom	16	4
5197	Rom	16	5
5198	Rom	16	6
5199	Rom	16	7
5200	Rom	16	8
5201	Rom	16	9
5202	Rom	16	10
5203	Rom	16	11
5204	Rom	16	12
5205	Rom	16	13
5206	Rom	16	14
5207	Rom	16	15
5208	Rom	16	16
5209	Rom	16	17
5210	Rom	16	18
5211	Rom	16	19
5212	Rom	16	20
5213	Rom	16	21
5214	Rom	16	22
5215	Rom	16	23
5216	Rom	16	24
5217	Rom	16	25
5218	Rom	16	26
5219	Rom	16	27
5220	1Co	1	1
5221	1Co	1	2
5222	1Co	1	3
5223	1Co	1	4
5224	1Co	1	5
5225	1Co	1	6
5226	1Co	1	7
5227	1Co	1	8
5228	1Co	1	9
5229	1Co	1	10
5230	1Co	1	11
5231	1Co	1	12
5232	1Co	1	13
5233	1Co	1	14
5234	1Co	1	15
5235	1Co	1	16
5236	1Co	1	17
5237	1Co	1	18
5238	1Co	1	19
5239	1Co	1	20
5240	1Co	1	21
5241	1Co	1	22
5242	1Co	1	23
5243	1Co	1	24
5244	1Co	1	25
5245	1Co	1	26
5246	1Co	1	27
5247	1Co	1	28
5248	1Co	1	29
5249	1Co	1	30
5250	1Co	1	31
5251	1Co	2	1
5252	1Co	2	2
5253	1Co	2	3
5254	1Co	2	4
5255	1Co	2	5
5256	1Co	2	6
5257	1Co	2	7
5258	1Co	2	8
5259	1Co	2	9
5260	1Co	2	10
5261	1Co	2	11
